# Q I_noisy Sigma_stat Sigma_total
5.778213838254697352e-04 3.714130412684476469e+06 8.293548753297744042e+03 8.293548753297744042e+03
5.799391799021153589e-04 3.685568934001280926e+06 8.228766601686180366e+03 8.228766601686180366e+03
5.820647379971761494e-04 3.647368904296242632e+06 8.153380293973675180e+03 8.153380293973675180e+03
5.841980865595342454e-04 3.629055256991735660e+06 8.100367973717083260e+03 8.100367973717083260e+03
5.863392541423411352e-04 3.594463781587155536e+06 8.029339763281591331e+03 8.029339763281591331e+03
5.884882694033974522e-04 3.560124653356797993e+06 7.958750970123839579e+03 7.958750970123839579e+03
5.906451611055407941e-04 3.524360264622150920e+06 7.886725051191277089e+03 7.886725051191277089e+03
5.928099581170277960e-04 3.499779681005419232e+06 7.827369620740517348e+03 7.827369620740517348e+03
5.949826894119215155e-04 3.476600972375302110e+06 7.769740990850961680e+03 7.769740990850961680e+03
5.971633840704792520e-04 3.447799907190362923e+06 7.705990280828859795e+03 7.705990280828859795e+03
5.993520712795398237e-04 3.412508292856616434e+06 7.635144780074114351e+03 7.635144780074114351e+03
6.015487803329180004e-04 3.386985158010897692e+06 7.575385248893181597e+03 7.575385248893181597e+03
6.037535406317934067e-04 3.350393761337117292e+06 7.503403868370299278e+03 7.503403868370299278e+03
6.059663816851060389e-04 3.337475693132109940e+06 7.458069518316367066e+03 7.458069518316367066e+03
6.081873331099483127e-04 3.292957914039895404e+06 7.377548658242873898e+03 7.377548658242873898e+03
6.104164246319653507e-04 3.267488480644929223e+06 7.318503501168307594e+03 7.318503501168307594e+03
6.126536860857500653e-04 3.249889015807381831e+06 7.268426589390684967e+03 7.268426589390684967e+03
6.148991474152442054e-04 3.209868892957038246e+06 7.193418126634306645e+03 7.193418126634306645e+03
6.171528386741362586e-04 3.190145875895447098e+06 7.141296406871440922e+03 7.141296406871440922e+03
6.194147900262675930e-04 3.169847373905922286e+06 7.088685386874747564e+03 7.088685386874747564e+03
6.216850317460337208e-04 3.143267708805130329e+06 7.029210500414196758e+03 7.029210500414196758e+03
6.239635942187904405e-04 3.118672547998250928e+06 6.972117252622119850e+03 6.972117252622119850e+03
6.262505079412583522e-04 3.081286402555400506e+06 6.900877868604354262e+03 6.900877868604354262e+03
6.285458035219348549e-04 3.073318912758175284e+06 6.862703133953544238e+03 6.862703133953544238e+03
6.308495116815008305e-04 3.052182456204331946e+06 6.809955967813793904e+03 6.809955967813793904e+03
6.331616632532329663e-04 3.011478014895684551e+06 6.735519958642076745e+03 6.735519958642076745e+03
6.354822891834169436e-04 2.980192446901229676e+06 6.671756822585789450e+03 6.671756822585789450e+03
6.378114205317585682e-04 2.955292931242363527e+06 6.615301495311920007e+03 6.615301495311920007e+03
6.401490884718041147e-04 2.935592501037172042e+06 6.564824488151806690e+03 6.564824488151806690e+03
6.424953242913551427e-04 2.907206411692699417e+06 6.504794200985159478e+03 6.504794200985159478e+03
6.448501593928853727e-04 2.883982374908797909e+06 6.450700005007436630e+03 6.450700005007436630e+03
6.472136252939651507e-04 2.854805741069422569e+06 6.390108913165300692e+03 6.390108913165300692e+03
6.495857536276800591e-04 2.841075133556420915e+06 6.346953056330575237e+03 6.346953056330575237e+03
6.519665761430557070e-04 2.816149984010676853e+06 6.291443046085121750e+03 6.291443046085121750e+03
6.543561247054829541e-04 2.793615924727905542e+06 6.238765748879324747e+03 6.238765748879324747e+03
6.567544312971415089e-04 2.756675640732463449e+06 6.170148395344711389e+03 6.170148395344711389e+03
6.591615280174326335e-04 2.728449590233832598e+06 6.111427639283675489e+03 6.111427639283675489e+03
6.615774470834059938e-04 2.713341530728324316e+06 6.067549833300373393e+03 6.067549833300373393e+03
6.640022208301894378e-04 2.692799484214579687e+06 6.017748307271679550e+03 6.017748307271679550e+03
6.664358817114254948e-04 2.674046623652287293e+06 5.970103525518149581e+03 5.970103525518149581e+03
6.688784622997034305e-04 2.642889563065718859e+06 5.908764932443174985e+03 5.908764932443174985e+03
6.713299952869950958e-04 2.614470004243855830e+06 5.850639382706945980e+03 5.850639382706945980e+03
6.737905134850941374e-04 2.594274017104587983e+06 5.801872414437346379e+03 5.801872414437346379e+03
6.762600498260516301e-04 2.583217144773839042e+06 5.763468407389694221e+03 5.763468407389694221e+03
6.787386373626215757e-04 2.532439724695075303e+06 5.680815428882328888e+03 5.680815428882328888e+03
6.812263092687006550e-04 2.538587932439306285e+06 5.661993106219352740e+03 5.661993106219352740e+03
6.837230988397705825e-04 2.498952878402576782e+06 5.592150114505870079e+03 5.592150114505870079e+03
6.862290394933477254e-04 2.479828384923840407e+06 5.545383709954283404e+03 5.545383709954283404e+03
6.887441647694276256e-04 2.456813293666478246e+06 5.494425758348714226e+03 5.494425758348714226e+03
6.912685083309346194e-04 2.432537033183509950e+06 5.442216916490475342e+03 5.442216916490475342e+03
6.938021039641729731e-04 2.415712318229774944e+06 5.398499293841207873e+03 5.398499293841207873e+03
6.963449855792763939e-04 2.386893149404630531e+06 5.341530271973381787e+03 5.341530271973381787e+03
6.988971872106661048e-04 2.368844331273893360e+06 5.296764535385269483e+03 5.296764535385269483e+03
7.014587430175042585e-04 2.347978715996840503e+06 5.249006647033700574e+03 5.249006647033700574e+03
7.040296872841490848e-04 2.325411612094188109e+06 5.199505473437813635e+03 5.199505473437813635e+03
7.066100544206176289e-04 2.304960171454968397e+06 5.152527857218253303e+03 5.152527857218253303e+03
7.091998789630438258e-04 2.293461568302458618e+06 5.115702993115828576e+03 5.115702993115828576e+03
7.117991955741416726e-04 2.265391910742699634e+06 5.060537575750889118e+03 5.060537575750889118e+03
7.144080390436685071e-04 2.236569960913053248e+06 5.004677052067864679e+03 5.004677052067864679e+03
7.170264442888917575e-04 2.225549460839579813e+06 4.968870912962815964e+03 4.968870912962815964e+03
7.196544463550535228e-04 2.202855492300634272e+06 4.920177962038849728e+03 4.920177962038849728e+03
7.222920804158435015e-04 2.176090274943098426e+06 4.867090533962894369e+03 4.867090533962894369e+03
7.249393817738682350e-04 2.155401747163796332e+06 4.820950769283965201e+03 4.820950769283965201e+03
7.275963858611207832e-04 2.144446634069042746e+06 4.785840963552314861e+03 4.785840963552314861e+03
7.302631282394596171e-04 2.116989755613648333e+06 4.732455410713333549e+03 4.732455410713333549e+03
7.329396446010818730e-04 2.098274264554435853e+06 4.688989333487535987e+03 4.688989333487535987e+03
7.356259707690012686e-04 2.076681178300049389e+06 4.642463018131625176e+03 4.642463018131625176e+03
7.383221426975289468e-04 2.058792661564627429e+06 4.600231906203340259e+03 4.600231906203340259e+03
7.410281964727510667e-04 2.037125594737044303e+06 4.553933294268126701e+03 4.553933294268126701e+03
7.437441683130168032e-04 2.017982568480583141e+06 4.510609949865449380e+03 4.510609949865449380e+03
7.464700945694204915e-04 2.002243399641978787e+06 4.471243035139182211e+03 4.471243035139182211e+03
7.492060117262861569e-04 1.973675291115521919e+06 4.417692019523136878e+03 4.417692019523136878e+03
7.519519564016601768e-04 1.950495473203906324e+06 4.370310272866516243e+03 4.370310272866516243e+03
7.547079653477985206e-04 1.941979016644418472e+06 4.339490606735235815e+03 4.339490606735235815e+03
7.574740754516590862e-04 1.930033636002042796e+06 4.304969611410841026e+03 4.304969611410841026e+03
7.602503237353965297e-04 1.894060051649672212e+06 4.243753671503509395e+03 4.243753671503509395e+03
7.630367473568547103e-04 1.881587735371083720e+06 4.208968320319164377e+03 4.208968320319164377e+03
7.658333836100683504e-04 1.867526923252938781e+06 4.172549176015965713e+03 4.172549176015965713e+03
7.686402699257598170e-04 1.846904466388900997e+06 4.128947267105687388e+03 4.128947267105687388e+03
7.714574438718383971e-04 1.823133959954696009e+06 4.081971701751183900e+03 4.081971701751183900e+03
7.742849431539069452e-04 1.806737767651828006e+06 4.043396463730715368e+03 4.043396463730715368e+03
7.771228056157641938e-04 1.794142162098149071e+06 4.009218689998788250e+03 4.009218689998788250e+03
7.799710692399112934e-04 1.778619657850365853e+06 3.971914656514857143e+03 3.971914656514857143e+03
7.828297721480617123e-04 1.754279395813981537e+06 3.924906179376960608e+03 3.924906179376960608e+03
7.856989526016478842e-04 1.734750611338591902e+06 3.883420758148117784e+03 3.883420758148117784e+03
7.885786490023377225e-04 1.717536429215816781e+06 3.844673079054296977e+03 3.844673079054296977e+03
7.914688998925473390e-04 1.710111206316328142e+06 3.817012829058359330e+03 3.817012829058359330e+03
7.943697439559530048e-04 1.687555685531754047e+06 3.772593344119691665e+03 3.772593344119691665e+03
7.972812200180151446e-04 1.669930761357821524e+06 3.733826675319033711e+03 3.733826675319033711e+03
8.002033670464936584e-04 1.650613182256447617e+06 3.693312431852961709e+03 3.693312431852961709e+03
8.031362241519708319e-04 1.634558059544922551e+06 3.656592188989702208e+03 3.656592188989702208e+03
8.060798305883757654e-04 1.619710739075220888e+06 3.621366883210584547e+03 3.621366883210584547e+03
8.090342257535058750e-04 1.599241521590315737e+06 3.579997720051045690e+03 3.579997720051045690e+03
8.119994491895596691e-04 1.588801148086454021e+06 3.549988139833259993e+03 3.549988139833259993e+03
8.149755405836633460e-04 1.567218916721397545e+06 3.507662900898661974e+03 3.507662900898661974e+03
8.179625397683994506e-04 1.551684871037748875e+06 3.472243262717186553e+03 3.472243262717186553e+03
8.209604867223449639e-04 1.543101741008267738e+06 3.444732481350963553e+03 3.444732481350963553e+03
8.239694215706029959e-04 1.523662068705343641e+06 3.405233190603272760e+03 3.405233190603272760e+03
8.269893845853410917e-04 1.512668080372715602e+06 3.375305837073310158e+03 3.375305837073310158e+03
8.300204161863296466e-04 1.489752437182174297e+06 3.332204196501697879e+03 3.332204196501697879e+03
8.330625569414841156e-04 1.467598996906335466e+06 3.290076278357381852e+03 3.290076278357381852e+03
8.361158475674042951e-04 1.462189058258251986e+06 3.266827467193681059e+03 3.266827467193681059e+03
8.391803289299248816e-04 1.443730816198929911e+06 3.229119926585614394e+03 3.229119926585614394e+03
8.422560420446593065e-04 1.431622780481520807e+06 3.198647959675510720e+03 3.198647959675510720e+03
8.453430280775465003e-04 1.414234636283848435e+06 3.162411750384330844e+03 3.162411750384330844e+03
8.484413283454067620e-04 1.400880528275667224e+06 3.130820839879147570e+03 3.130820839879147570e+03
8.515509843164916675e-04 1.384306080974509474e+06 3.095766272635339192e+03 3.095766272635339192e+03
8.546720376110395053e-04 1.373103235174627509e+06 3.066850296817108756e+03 3.066850296817108756e+03
8.578045300018336417e-04 1.348637228968602605e+06 3.023234810534818280e+03 3.023234810534818280e+03
8.609485034147576314e-04 1.342659328467463143e+06 3.000440321852839133e+03 3.000440321852839133e+03
8.641039999293620389e-04 1.324668067210775800e+06 2.964338682716703261e+03 2.964338682716703261e+03
8.672710617794249710e-04 1.311487944576400099e+06 2.933749930510432478e+03 2.933749930510432478e+03
8.704497313535143437e-04 1.293827874480943894e+06 2.898279650616926119e+03 2.898279650616926119e+03
8.736400511955609918e-04 1.285014331869615708e+06 2.872840790963317431e+03 2.872840790963317431e+03
8.768420640054239721e-04 1.269435355374281993e+06 2.839964084874053697e+03 2.839964084874053697e+03
8.800558126394636719e-04 1.255839721632051747e+06 2.809435624175898738e+03 2.809435624175898738e+03
8.832813401111156782e-04 1.241991110466108890e+06 2.778753941025851418e+03 2.778753941025851418e+03
8.865186895914632355e-04 1.230286981246518437e+06 2.750599638370518278e+03 2.750599638370518278e+03
8.897679044098203305e-04 1.221883406636004103e+06 2.726257178792111972e+03 2.726257178792111972e+03
8.930290280543088125e-04 1.200941693589223782e+06 2.688036284905886532e+03 2.688036284905886532e+03
8.963021041724381164e-04 1.191492548125932226e+06 2.662787548365433395e+03 2.662787548365433395e+03
8.995871765716943096e-04 1.178998201636387967e+06 2.634259621911177874e+03 2.634259621911177874e+03
9.028842892201233931e-04 1.166634026691020001e+06 2.606003202827189398e+03 2.606003202827189398e+03
9.061934862469201313e-04 1.146580315227960702e+06 2.569271293949851952e+03 2.569271293949851952e+03
9.095148119430200269e-04 1.136255321004535770e+06 2.543549948937773024e+03 2.543549948937773024e+03
9.128483107616883674e-04 1.122729768972237129e+06 2.514368902416247693e+03 2.514368902416247693e+03
9.161940273191203311e-04 1.115489627232313622e+06 2.492342461264614940e+03 2.492342461264614940e+03
9.195520063950361062e-04 1.103563347268141573e+06 2.465197166756124261e+03 2.465197166756124261e+03
9.229222929332765507e-04 1.090222930692923488e+06 2.436594590785158289e+03 2.436594590785158289e+03
9.263049320424112136e-04 1.078598772185096517e+06 2.410031390586049383e+03 2.410031390586049383e+03
9.296999689963376815e-04 1.064142770881195785e+06 2.380424119964014608e+03 2.380424119964014608e+03
9.331074492348886236e-04 1.054866559846385848e+06 2.356727420195600189e+03 2.356727420195600189e+03
9.365274183644402457e-04 1.045112654305404401e+06 2.332614125093822167e+03 2.332614125093822167e+03
9.399599221585233470e-04 1.030770567854320630e+06 2.303497130328887579e+03 2.303497130328887579e+03
9.434050065584322076e-04 1.018670076641587308e+06 2.277001655379237491e+03 2.277001655379237491e+03
9.468627176738454027e-04 1.006882579536346369e+06 2.250973985811113380e+03 2.250973985811113380e+03
9.503331017834396781e-04 9.966843235895858379e+05 2.226839764206075415e+03 2.226839764206075415e+03
9.538162053355068613e-04 9.825545673365959665e+05 2.198427751660540707e+03 2.198427751660540707e+03
9.573120749485811804e-04 9.736652298983092187e+05 2.175990612475206945e+03 2.175990612475206945e+03
9.608207574120592115e-04 9.601590084775371943e+05 2.148506793904208280e+03 2.148506793904208280e+03
9.643422996868273060e-04 9.515968182677235454e+05 2.126665828095106917e+03 2.126665828095106917e+03
9.678767489058908617e-04 9.418273329520111438e+05 2.103587961648780492e+03 2.103587961648780492e+03
9.714241523750016425e-04 9.281953785817036405e+05 2.076307495235118949e+03 2.076307495235118949e+03
9.749845575732962646e-04 9.191006039071544074e+05 2.054211309085985704e+03 2.054211309085985704e+03
9.785580121539293706e-04 9.079506318913815776e+05 2.029929792430350290e+03 2.029929792430350290e+03
9.821445639447074546e-04 8.985510796963508474e+05 2.007716072649423722e+03 2.007716072649423722e+03
9.857442609487363470e-04 8.882858626298387535e+05 1.984645786995489743e+03 1.984645786995489743e+03
9.893571513450584009e-04 8.725941880411485909e+05 1.955614415648019303e+03 1.955614415648019303e+03
9.929832834892993263e-04 8.654130641044892836e+05 1.936216711615207259e+03 1.936216711615207259e+03
9.966227059143156763e-04 8.559525172856952995e+05 1.914374862053246943e+03 1.914374862053246943e+03
1.000275467330840381e-03 8.489992370337655302e+05 1.895441764483142833e+03 1.895441764483142833e+03
1.003941616628141941e-03 8.374165526251319097e+05 1.871444565723451888e+03 1.871444565723451888e+03
1.007621202874674085e-03 8.272913367410381325e+05 1.849181731756153795e+03 1.849181731756153795e+03
1.011314275318730407e-03 8.155081318913860014e+05 1.825170445341284676e+03 1.825170445341284676e+03
1.015020883389109634e-03 8.087447012837071670e+05 1.806877448226907063e+03 1.806877448226907063e+03
1.018741076695772654e-03 7.986133873824082548e+05 1.784924025139666128e+03 1.784924025139666128e+03
1.022474905030507780e-03 7.878681322727196384e+05 1.762387720427134809e+03 1.762387720427134809e+03
1.026222418367598622e-03 7.817422246362058213e+05 1.745116839469285196e+03 1.745116839469285196e+03
1.029983666864488050e-03 7.719522634914855007e+05 1.723855139711558877e+03 1.723855139711558877e+03
1.033758700862456035e-03 7.620874795515304431e+05 1.702611539372051539e+03 1.702611539372051539e+03
