# Q scale_from_stat scale_from_total
# # scale_from_stat = I/sigma_stat^2
# # scale_from_total = I/sigma_total^2
5.719745591883312191e-02 1.776434617741343100e+05 1.776434617741343100e+05
5.740709258360489342e-02 1.800419139058091969e+05 1.800419139058091969e+05
5.761749759603323334e-02 1.829503989343452558e+05 1.829503989343452558e+05
5.782867377221966726e-02 1.864615827834030497e+05 1.864615827834030497e+05
5.804062393858697155e-02 1.894802426295474579e+05 1.894802426295474579e+05
5.825335093191730956e-02 1.924849734360196744e+05 1.924849734360196744e+05
5.846685759939001387e-02 1.953643783164234192e+05 1.953643783164234192e+05
5.868114679861976407e-02 1.997455094880176766e+05 1.997455094880176766e+05
5.889622139769463277e-02 2.036323961366917065e+05 2.036323961366917065e+05
5.911208427521481151e-02 2.053328403953789675e+05 2.053328403953789675e+05
5.932873832033089267e-02 2.074922111643451208e+05 2.074922111643451208e+05
5.954618643278268564e-02 2.110767849362057750e+05 2.110767849362057750e+05
5.976443152293776234e-02 2.146486869037138531e+05 2.146486869037138531e+05
5.998347651183078694e-02 2.198922656540358730e+05 2.198922656540358730e+05
6.020332433120233889e-02 2.252823939158001449e+05 2.252823939158001449e+05
6.042397792353833286e-02 2.253243089406877989e+05 2.253243089406877989e+05
6.064544024210909851e-02 2.237496373294877412e+05 2.237496373294877412e+05
6.086771425100930000e-02 2.272335864800886484e+05 2.272335864800886484e+05
6.109080292519736971e-02 2.349201490620301629e+05 2.349201490620301629e+05
6.131470925053543464e-02 2.426361641146300826e+05 2.426361641146300826e+05
6.153943622382902767e-02 2.468586120399305073e+05 2.468586120399305073e+05
6.176498685286760382e-02 2.492246629442603444e+05 2.492246629442603444e+05
6.199136415646449433e-02 2.533668290804488934e+05 2.533668290804488934e+05
6.221857116449749231e-02 2.553686212288888055e+05 2.553686212288888055e+05
6.244661091794911217e-02 2.548686832171916903e+05 2.548686832171916903e+05
6.267548646894768871e-02 2.583092382479234366e+05 2.583092382479234366e+05
6.290520088080796268e-02 2.619586725546012167e+05 2.619586725546012167e+05
6.313575722807214519e-02 2.671902445336203091e+05 2.671902445336203091e+05
6.336715859655119021e-02 2.714466703362011467e+05 2.714466703362011467e+05
6.359940808336569940e-02 2.757293896559436107e+05 2.757293896559436107e+05
6.383250879698793012e-02 2.791940732868067571e+05 2.791940732868067571e+05
6.406646385728299864e-02 2.848259884154902538e+05 2.848259884154902538e+05
6.430127639555087427e-02 2.914531693709426327e+05 2.914531693709426327e+05
6.453694955456795723e-02 2.944296669922016445e+05 2.944296669922016445e+05
6.477348648862954472e-02 2.966538639946159092e+05 2.966538639946159092e+05
6.501089036359183893e-02 3.015386640204326250e+05 3.015386640204326250e+05
6.524916435691438532e-02 3.065511610786928795e+05 3.065511610786928795e+05
6.548831165770237217e-02 3.130875083975041052e+05 3.130875083975041052e+05
6.572833546674969329e-02 3.224728571102293790e+05 3.224728571102293790e+05
6.596923899658156676e-02 3.255867524994065170e+05 3.255867524994065170e+05
6.621102547149759765e-02 3.217949056266723201e+05 3.217949056266723201e+05
6.645369812761468820e-02 3.239076563696181984e+05 3.239076563696181984e+05
6.669726021291079443e-02 3.342074355562441633e+05 3.342074355562441633e+05
6.694171498726809999e-02 3.456701182104686159e+05 3.456701182104686159e+05
6.718706572251673115e-02 3.534434444412381272e+05 3.534434444412381272e+05
6.743331570247838858e-02 3.557915620860038325e+05 3.557915620860038325e+05
6.768046822301060361e-02 3.610849200210937415e+05 3.610849200210937415e+05
6.792852659205061983e-02 3.666467767806623597e+05 3.666467767806623597e+05
6.817749412965981581e-02 3.648337901359057869e+05 3.648337901359057869e+05
6.842737416806783657e-02 3.686637192181170103e+05 3.686637192181170103e+05
6.867817005171762690e-02 3.736906498615680030e+05 3.736906498615680030e+05
6.892988513730992362e-02 3.807720886032661074e+05 3.807720886032661074e+05
6.918252279384830283e-02 3.871215952153783292e+05 3.871215952153783292e+05
6.943608640268399135e-02 3.927665228263648460e+05 3.927665228263648460e+05
6.969057935756156619e-02 3.976178795726344688e+05 3.976178795726344688e+05
6.994600506466405743e-02 4.038012802777281031e+05 4.038012802777281031e+05
7.020236694265874489e-02 4.141066316750228289e+05 4.141066316750228289e+05
7.045966842274253850e-02 4.202079671702500200e+05 4.202079671702500200e+05
7.071791294868839950e-02 4.222365955304863164e+05 4.222365955304863164e+05
7.097710397689115103e-02 4.282701431790230563e+05 4.282701431790230563e+05
7.123724497641381603e-02 4.361936553017505212e+05 4.361936553017505212e+05
7.149833942903383033e-02 4.434557012940063723e+05 4.434557012940063723e+05
7.176039082929003277e-02 4.571372544541069074e+05 4.571372544541069074e+05
7.202340268452918359e-02 4.674427315940083354e+05 4.674427315940083354e+05
7.228737851495291300e-02 4.622060185992750921e+05 4.622060185992750921e+05
7.255232185366501663e-02 4.607772861003567814e+05 4.607772861003567814e+05
7.281823624671833473e-02 4.731878221682191943e+05 4.731878221682191943e+05
7.308512525316274155e-02 4.897045180452907807e+05 4.897045180452907807e+05
7.335299244509244088e-02 5.035345074169532163e+05 5.035345074169532163e+05
7.362184140769392759e-02 5.063464933705637231e+05 5.063464933705637231e+05
7.389167573929369959e-02 5.113999561126203625e+05 5.113999561126203625e+05
7.416249905140681609e-02 5.222350241195182316e+05 5.222350241195182316e+05
7.443431496878502585e-02 5.211852704320936464e+05 5.211852704320936464e+05
7.470712712946531164e-02 5.224492030468218727e+05 5.224492030468218727e+05
7.498093918481836540e-02 5.310041529078448657e+05 5.310041529078448657e+05
7.525575479959792369e-02 5.388472374921074370e+05 5.388472374921074370e+05
7.553157765198943718e-02 5.488490281482979190e+05 5.488490281482979190e+05
7.580841143365950330e-02 5.556554100088113919e+05 5.556554100088113919e+05
7.608625984980497969e-02 5.634984759996216744e+05 5.634984759996216744e+05
7.636512661920302758e-02 5.690484384609473636e+05 5.690484384609473636e+05
7.664501547426051664e-02 5.831102745583751239e+05 5.831102745583751239e+05
7.692593016106426262e-02 5.952366855889741564e+05 5.952366855889741564e+05
7.720787443943069595e-02 5.976167572728528176e+05 5.976167572728528176e+05
7.749085208295682092e-02 6.042751814793968806e+05 6.042751814793968806e+05
7.777486687907023133e-02 6.168821053664468927e+05 6.168821053664468927e+05
7.805992262908013901e-02 6.250528785044029355e+05 6.250528785044029355e+05
7.834602314822779190e-02 6.420616007726605749e+05 6.420616007726605749e+05
7.863317226573808549e-02 6.637256156526672421e+05 6.637256156526672421e+05
7.892137382487046660e-02 6.614084659996884875e+05 6.614084659996884875e+05
7.921063168297057255e-02 6.538313999864553334e+05 6.538313999864553334e+05
7.950094971152149581e-02 6.662476583930408815e+05 6.662476583930408815e+05
7.979233179619607541e-02 6.900181320766428253e+05 6.900181320766428253e+05
8.008478183690861951e-02 7.113782549615860917e+05 7.113782549615860917e+05
8.037830374786728016e-02 7.176737028614262817e+05 7.176737028614262817e+05
8.067290145762602560e-02 7.202995763755254447e+05 7.202995763755254447e+05
8.096857890913781997e-02 7.358629623877824051e+05 7.358629623877824051e+05
8.126534005980699804e-02 7.416853617726041703e+05 7.416853617726041703e+05
8.156318888154238944e-02 7.354483196123864036e+05 7.354483196123864036e+05
8.186212936081022074e-02 7.499122114121482009e+05 7.499122114121482009e+05
8.216216549868790575e-02 7.567217004621865926e+05 7.567217004621865926e+05
8.246330131091728077e-02 7.720866819098315900e+05 7.720866819098315900e+05
8.276554082795842260e-02 7.804532750310015399e+05 7.804532750310015399e+05
8.306888809504373028e-02 7.921069329226845875e+05 7.921069329226845875e+05
8.337334717223164604e-02 7.970866709837700473e+05 7.970866709837700473e+05
8.367892213446158356e-02 8.132635780247519724e+05 8.132635780247519724e+05
8.398561707160806522e-02 8.344399109123171074e+05 8.344399109123171074e+05
8.429343608853569203e-02 8.402765060988673940e+05 8.402765060988673940e+05
8.460238330515368332e-02 8.464884753968217410e+05 8.464884753968217410e+05
8.491246285647155445e-02 8.640971644216146087e+05 8.640971644216146087e+05
8.522367889265414220e-02 8.765116183416665299e+05 8.765116183416665299e+05
8.553603557907731025e-02 8.943900397109874757e+05 8.943900397109874757e+05
8.584953709638330765e-02 9.284057776706034783e+05 9.284057776706034783e+05
8.616418764053733470e-02 9.392792423385477159e+05 9.392792423385477159e+05
8.647999142288324836e-02 9.242224916696960572e+05 9.242224916696960572e+05
8.679695267020021143e-02 9.327632159317260375e+05 9.327632159317260375e+05
8.711507562475880040e-02 9.656201475425045937e+05 9.656201475425045937e+05
8.743436454437843175e-02 9.942651542234272929e+05 9.942651542234272929e+05
8.775482370248388619e-02 1.011412663739097770e+06 1.011412663739097770e+06
8.807645738816274883e-02 1.009380337710328284e+06 1.009380337710328284e+06
8.839926990622246072e-02 1.025632779260996147e+06 1.025632779260996147e+06
8.872326557724842522e-02 1.046348591893835459e+06 1.046348591893835459e+06
8.904844873766151747e-02 1.030689802630429389e+06 1.030689802630429389e+06
8.937482373977628791e-02 1.047646934754101094e+06 1.047646934754101094e+06
8.970239495185886036e-02 1.055549512651258148e+06 1.055549512651258148e+06
9.003116675818594039e-02 1.074894214783028467e+06 1.074894214783028467e+06
9.036114355910311591e-02 1.087142598395419307e+06 1.087142598395419307e+06
9.069232977108394878e-02 1.100150638405243866e+06 1.100150638405243866e+06
9.102472982678871949e-02 1.109035712118939031e+06 1.109035712118939031e+06
9.135834817512433759e-02 1.123240030336803058e+06 1.123240030336803058e+06
9.169318928130341939e-02 1.154818734452990117e+06 1.154818734452990117e+06
9.202925762690435108e-02 1.170632486802839441e+06 1.170632486802839441e+06
9.236655770993085213e-02 1.174433447212738218e+06 1.174433447212738218e+06
9.270509404487269067e-02 1.195595753002899000e+06 1.195595753002899000e+06
9.304487116276582981e-02 1.220104587853362085e+06 1.220104587853362085e+06
9.338589361125317068e-02 1.235430026605489897e+06 1.235430026605489897e+06
9.372816595464508738e-02 1.278381388822676847e+06 1.278381388822676847e+06
9.407169277398107210e-02 1.316469452306600753e+06 1.316469452306600753e+06
9.441647866709067249e-02 1.297537287927976344e+06 1.297537287927976344e+06
9.476252824865515068e-02 1.297127879399414873e+06 1.297127879399414873e+06
9.510984615026925326e-02 1.337647916732892161e+06 1.337647916732892161e+06
9.545843702050293977e-02 1.375993263790471945e+06 1.375993263790471945e+06
9.580830552496409636e-02 1.406535168794133235e+06 1.406535168794133235e+06
9.615945634636059725e-02 1.405528633294949774e+06 1.405528633294949774e+06
9.651189418456322666e-02 1.403386813111418858e+06 1.403386813111418858e+06
9.686562375666812885e-02 1.374889546101066284e+06 1.374889546101066284e+06
9.722064979706059040e-02 1.386427989913499914e+06 1.384461400577508844e+06
9.757697705747794825e-02 1.383758852741425624e+06 1.383758852741425624e+06
9.793461030707344139e-02 1.368151739379810635e+06 1.368151739379810635e+06
9.829355433247961848e-02 1.357955769474761095e+06 1.357955769474761095e+06
9.865381393787299447e-02 1.342914770506798523e+06 1.340021714071896393e+06
9.901539394503798552e-02 1.335871424172359752e+06 1.335666404737508623e+06
9.937829919343159346e-02 1.321603954932244029e+06 1.314133668038054835e+06
9.974253454024784027e-02 1.317349819390853867e+06 1.310883252223545918e+06
1.001081048604832852e-01 1.290536853131719632e+06 1.290253585677976953e+06
1.004750150470020004e-01 1.268497849726478569e+06 1.268497849726478569e+06
1.008432700106011298e-01 1.266968467555345735e+06 1.266968467555345735e+06
1.012128746800763229e-01 1.251925474333764752e+06 1.251925474333764752e+06
1.015838340022882091e-01 1.225035997192717623e+06 1.220356344739645720e+06
1.019561529422282897e-01 1.216861133505163714e+06 1.216861133505163714e+06
1.023298364830855234e-01 1.189151148656090023e+06 1.189151148656090023e+06
1.027048896263126898e-01 1.148353926901622908e+06 1.148353926901622908e+06
1.030813173916938358e-01 1.152728470316343708e+06 1.149718094059176277e+06
1.034591248174111799e-01 1.160626893251287984e+06 1.160626893251287984e+06
1.038383169601126421e-01 1.137810570551776094e+06 1.135737009652137291e+06
1.042188988949791645e-01 1.107498574479265139e+06 1.104156345935189864e+06
1.046008757157932539e-01 1.082183424356305739e+06 1.082183424356305739e+06
1.049842525350067474e-01 1.082411418352349196e+06 1.082411418352349196e+06
1.053690344838093956e-01 1.083107257709117141e+06 1.083107257709117141e+06
1.057552267121972117e-01 1.061216485997417942e+06 1.058633363797428552e+06
1.061428343890419429e-01 1.057034664792588446e+06 1.057034664792588446e+06
1.065318627021598769e-01 1.072302795145850163e+06 1.070355485767594771e+06
1.069223168583815081e-01 1.050194029946325114e+06 1.050194029946325114e+06
1.073142020836207189e-01 1.052525736622464843e+06 1.052525736622464843e+06
1.077075236229454586e-01 1.036391525705300388e+06 1.036391525705300388e+06
1.081022867406474658e-01 1.033699083820855245e+06 1.033699083820855245e+06
1.084984967203128231e-01 1.019580181538161589e+06 1.019580181538161589e+06
1.088961588648928447e-01 1.020372439804241178e+06 1.020372439804241178e+06
1.092952784967745200e-01 1.002794226241835044e+06 1.000857073082870920e+06
1.096958609578525118e-01 9.797218606660242658e+05 9.797218606660242658e+05
1.100979116096001270e-01 9.752305179170393385e+05 9.700590780405480182e+05
1.105014358331413565e-01 9.653879796028179117e+05 9.649663844346558908e+05
1.109064390293224012e-01 9.433310666414528387e+05 9.433310666414528387e+05
1.113129266187846689e-01 9.336463768329495797e+05 9.286493499411201337e+05
1.117209040420368837e-01 9.173541555161845172e+05 9.164672653493485413e+05
1.121303767595280554e-01 8.837419884375210386e+05 8.834673579489096301e+05
1.125413502517202124e-01 8.725764029138555052e+05 8.725764029138555052e+05
1.129538300191623573e-01 8.819792548092410434e+05 8.819792548092410434e+05
1.133678215825636715e-01 8.701490709802460624e+05 8.674760941047212109e+05
1.137833304828675951e-01 8.434714027343337657e+05 8.408569936273507774e+05
1.142003622813255875e-01 8.282038898994568735e+05 8.278249705895500956e+05
1.146189225595722061e-01 8.188532424523025984e+05 8.156943077335630078e+05
1.150390169196993523e-01 8.241944141463260166e+05 8.241944141463260166e+05
1.154606509843315171e-01 8.138113478117298800e+05 8.131968306152950972e+05
1.158838303967005129e-01 7.986310501538098324e+05 7.933858167553845560e+05
1.163085608207217458e-01 8.188891768045964418e+05 8.188891768045964418e+05
1.167348479410695722e-01 8.027325934533241671e+05 8.027325934533241671e+05
1.171626974632535706e-01 8.079666506688311929e+05 8.079666506688311929e+05
1.175921151136944398e-01 7.962211581220700173e+05 7.951164415108512621e+05
1.180231066398013950e-01 7.940495499942038441e+05 7.936760936366347596e+05
1.184556778100485791e-01 7.870778758237703005e+05 7.821479644262003712e+05
1.188898344140525143e-01 7.844802075544598047e+05 7.844802075544598047e+05
1.193255822626491242e-01 7.764041804032872897e+05 7.727229941825045971e+05
1.197629271879721985e-01 7.573946661791492952e+05 7.545209875479745679e+05
1.202018750435309979e-01 7.483920091030535987e+05 7.483920091030535987e+05
1.206424317042888716e-01 7.443713948231732938e+05 7.390232814189741621e+05
1.210846030667413059e-01 7.299344227053383365e+05 7.270323659044351662e+05
1.215283950489956660e-01 7.150118156982549699e+05 7.149731467399895191e+05
1.219738135908498972e-01 7.079303827915415168e+05 7.028050226967342896e+05
1.224208646538722245e-01 6.864948845415397082e+05 6.826483294962135842e+05
1.228695542214804926e-01 6.653047594091555802e+05 6.653047594091555802e+05
1.233198882990230033e-01 6.716078747598269256e+05 6.714458576100948267e+05
1.237718729138583412e-01 6.667311412885789759e+05 6.659863595908781281e+05
1.242255141154362114e-01 6.472331453919281485e+05 6.472331453919281485e+05
1.246808179753785550e-01 6.374643691694078734e+05 6.362817828620257787e+05
1.251377905875602214e-01 6.225326832991547417e+05 6.225326832991547417e+05
1.255964380681913739e-01 6.286557019470611122e+05 6.286557019470611122e+05
1.260567665558988415e-01 6.265574423989750212e+05 6.265574423989750212e+05
1.265187822118084282e-01 6.120702622994090198e+05 6.115213880984735442e+05
1.269824912196270417e-01 6.245596753873242997e+05 6.245596753873242997e+05
1.274478997857260154e-01 6.231619687973742839e+05 6.231619687973742839e+05
1.279150141392238482e-01 6.204804703607929405e+05 6.173084700990457786e+05
1.283838405320697484e-01 6.185767273247315316e+05 6.185767273247315316e+05
1.288543852391267619e-01 6.152132513775971020e+05 6.152132513775971020e+05
1.293266545582566207e-01 6.149151453262381256e+05 6.129009786450730171e+05
1.298006548104034541e-01 6.075216009102007374e+05 6.075216009102007374e+05
1.302763923396786649e-01 6.071386545958400238e+05 6.040821331093609333e+05
1.307538735134453067e-01 5.941467412766476627e+05 5.941467412766476627e+05
1.312331047224040703e-01 5.832353200496203499e+05 5.832353200496203499e+05
1.317140923806784103e-01 5.819857773405516054e+05 5.819857773405516054e+05
1.321968429259005318e-01 5.724368698764060391e+05 5.724368698764060391e+05
1.326813628192970440e-01 5.561322939431228442e+05 5.561322939431228442e+05
1.331676585457762241e-01 5.533395248399307020e+05 5.533395248399307020e+05
1.336557366140144198e-01 5.402129023502997588e+05 5.392983368505702820e+05
1.341456035565432303e-01 5.189930305500389077e+05 5.188286705133552314e+05
1.346372659298364916e-01 5.199273634355340037e+05 5.199273634355340037e+05
1.351307303143988725e-01 5.187628769122257945e+05 5.187628769122257945e+05
1.356260033148533606e-01 5.069808995346445008e+05 5.069808995346445008e+05
1.361230915600299962e-01 4.961367546275758650e+05 4.955808565666194772e+05
1.366220017030538580e-01 4.853499434741850710e+05 4.853499434741850710e+05
1.371227404214352408e-01 4.883062227686650003e+05 4.839787804791744566e+05
1.376253144171581955e-01 4.894301165307377814e+05 4.894301165307377814e+05
1.381297304167706519e-01 4.816368528485931456e+05 4.789992059657631326e+05
1.386359951714738747e-01 4.829317561336655635e+05 4.829317561336655635e+05
1.391441154572136130e-01 4.929663936841812683e+05 4.905569326486736536e+05
1.396540980747702776e-01 4.838337850126463454e+05 4.838337850126463454e+05
1.401659498498502576e-01 4.903376951002881979e+05 4.878782817206556210e+05
1.406796776331766252e-01 4.854894934161780984e+05 4.854894934161780984e+05
1.411952883005818116e-01 4.874724396960246377e+05 4.848677107068813057e+05
1.417127887530988950e-01 4.803300162999752793e+05 4.803300162999752793e+05
1.422321859170543323e-01 4.829993775000300957e+05 4.801286534940472920e+05
1.427534867441605237e-01 4.753723859414660838e+05 4.753723859414660838e+05
1.432766982116085719e-01 4.655646793907153769e+05 4.655646793907153769e+05
1.438018273221623178e-01 4.631865387932729791e+05 4.616807426235705498e+05
1.443288811042515718e-01 4.560506225089814980e+05 4.547072364323288784e+05
1.448578666120664826e-01 4.447424770039491705e+05 4.417591734510202659e+05
1.453887909256513788e-01 4.409176903501132037e+05 4.409176903501132037e+05
1.459216611510003037e-01 4.327664672523789341e+05 4.327664672523789341e+05
1.464564844201516891e-01 4.182241074471211759e+05 4.095216119445343502e+05
1.469932678912840018e-01 4.128527731637196266e+05 4.128527731637196266e+05
1.475320187488109724e-01 4.129869060062710778e+05 4.118692483945836429e+05
1.480727442034786845e-01 4.061947889204586390e+05 4.061947889204586390e+05
1.486154514924614700e-01 3.956061473076094990e+05 3.956061473076094990e+05
1.491601478794589986e-01 3.916443878776384518e+05 3.916443878776384518e+05
1.497068406547930608e-01 3.888705970541766146e+05 3.879498582497183816e+05
1.502555371355058789e-01 3.909851003285540501e+05 3.858586447099254001e+05
1.508062446654575284e-01 3.887834471894575981e+05 3.887834471894575981e+05
1.513589706154244985e-01 3.840437431694814004e+05 3.840437431694814004e+05
1.519137223831977801e-01 3.959778836590526626e+05 3.959778836590526626e+05
1.524705073936827027e-01 3.889360506496138987e+05 3.856152002723490587e+05
1.530293330989978273e-01 3.970575667814186309e+05 3.970575667814186309e+05
1.535902069785748392e-01 3.929099444499144447e+05 3.864191663393769995e+05
1.541531365392581898e-01 3.945138353026078548e+05 3.945138353026078548e+05
1.547181293154064330e-01 3.920244826437600423e+05 3.920244826437600423e+05
1.552851928689923944e-01 3.921521710679227835e+05 3.906331222894742386e+05
1.558543347897047848e-01 3.882304754785443656e+05 3.878006917682359344e+05
1.564255626950490641e-01 3.809052552279738593e+05 3.809052552279738593e+05
1.569988842304504417e-01 3.766976378101580776e+05 3.759473067430299707e+05
1.575743070693554904e-01 3.731528895349937957e+05 3.702067755394938868e+05
1.581518389133352021e-01 3.666586286918520927e+05 3.589125364918371779e+05
1.587314874921874341e-01 3.598998130197443534e+05 3.523374514598664828e+05
1.593132605640412980e-01 3.558265372471858864e+05 3.558265372471858864e+05
1.598971659154603542e-01 3.478653081134096719e+05 3.478653081134096719e+05
1.604832113615471956e-01 3.386780001324347104e+05 3.386780001324347104e+05
1.610714047460473641e-01 3.386852500425614417e+05 3.365905256869086879e+05
1.616617539414553495e-01 3.343754033274057438e+05 3.331301198077680892e+05
1.622542668491191720e-01 3.264623731748269638e+05 3.264623731748269638e+05
1.628489513993464921e-01 3.250686205800410826e+05 3.231893566512388643e+05
1.634458155515108035e-01 3.182467385076418868e+05 3.170708421179482248e+05
1.640448672941572650e-01 3.208220052922976902e+05 3.171626613430703874e+05
1.646461146451107249e-01 3.212881933298409567e+05 3.212881933298409567e+05
1.652495656515822753e-01 3.171944261271111318e+05 3.125211585330041707e+05
1.658552283902773594e-01 3.248147124344571494e+05 3.248147124344571494e+05
1.664631109675031306e-01 3.248062746322923922e+05 3.248062746322923922e+05
1.670732215192780590e-01 3.273990349952521501e+05 3.273990349952521501e+05
1.676855682114400392e-01 3.276445511072617956e+05 3.223862087254239595e+05
1.683001592397560531e-01 3.284068104488313547e+05 3.279563570494786254e+05
1.689170028300312487e-01 3.293904931609132909e+05 3.265349841023673071e+05
1.695361072382200185e-01 3.264505773571316968e+05 3.223544513947623200e+05
1.701574807505357723e-01 3.259215465095380787e+05 3.259215465095380787e+05
1.707811316835622095e-01 3.210509066816354753e+05 3.202729280065875500e+05
1.714070683843640086e-01 3.165355594829555484e+05 3.165355594829555484e+05
1.720352992305995143e-01 3.152278073354150984e+05 3.152278073354150984e+05
1.726658326306321212e-01 3.108985972847797675e+05 3.086137112811660045e+05
1.732986770236432938e-01 3.030975463743592845e+05 3.005556008986596717e+05
1.739338408797447000e-01 3.015367097997289384e+05 2.975745294830630883e+05
1.745713327000927573e-01 2.963724800298201735e+05 2.963724800298201735e+05
1.752111610170015432e-01 2.877097190965044429e+05 2.877097190965044429e+05
1.758533343940574534e-01 2.872252425810142304e+05 2.872252425810142304e+05
1.764978614262331658e-01 2.845514651643337565e+05 2.807663480863862787e+05
1.771447507400035482e-01 2.796902823195199599e+05 2.791436173743539839e+05
1.777940109934606217e-01 2.761340384121010429e+05 2.761340384121010429e+05
1.784456508764296623e-01 2.713234197669989662e+05 2.693243705772070680e+05
1.790996791105848585e-01 2.729646655272952630e+05 2.729646655272952630e+05
1.797561044495670224e-01 2.735363405635628733e+05 2.695227685647712206e+05
1.804149356791001912e-01 2.723205120118946070e+05 2.700806139915348613e+05
1.810761816171094496e-01 2.746015220105639310e+05 2.746015220105639310e+05
1.817398511138382244e-01 2.796753388001678977e+05 2.796753388001678977e+05
1.824059530519679395e-01 2.777487682592250640e+05 2.775996288743625046e+05
1.830744963467360598e-01 2.817280150698669022e+05 2.780588179784326348e+05
1.837454899460558566e-01 2.814237497739117825e+05 2.807565069779971382e+05
1.844189428306353407e-01 2.830452135677508777e+05 2.830452135677508777e+05
1.850948640140986923e-01 2.798991043662977172e+05 2.798991043662977172e+05
1.857732625431060824e-01 2.812849438330771518e+05 2.812849438330771518e+05
1.864541474974749091e-01 2.783909626407051110e+05 2.783909626407051110e+05
1.871375279903016164e-01 2.746590298485785024e+05 2.746590298485785024e+05
1.878234131680828201e-01 2.731926753739019623e+05 2.731926753739019623e+05
1.885118122108389027e-01 2.692131643747051712e+05 2.625722414051269880e+05
1.892027343322361110e-01 2.643596432521879906e+05 2.628075145320945303e+05
1.898961887797102344e-01 2.626858479471119936e+05 2.626858479471119936e+05
1.905921848345897007e-01 2.587407645534705953e+05 2.587407645534705953e+05
1.912907318122208100e-01 2.532955582986058143e+05 2.530599209784835693e+05
1.919918390620917181e-01 2.511085935506752867e+05 2.505576423758706078e+05
1.926955159679580032e-01 2.495441479225505318e+05 2.479226375780294184e+05
1.934017719479673714e-01 2.465047665340206004e+05 2.465047665340206004e+05
1.941106164547869994e-01 2.423049187426090939e+05 2.391448759226188995e+05
1.948220589757292120e-01 2.408253024111313571e+05 2.408253024111313571e+05
1.955361090328787688e-01 2.402040031263602432e+05 2.402040031263602432e+05
1.962527761832197348e-01 2.404907736837357807e+05 2.397570411575235485e+05
1.969720700187643503e-01 2.407973474574108550e+05 2.355016512630169163e+05
1.976940001666807611e-01 2.401503773910550517e+05 2.392226461854391673e+05
1.984185762894222493e-01 2.457686061174515053e+05 2.391418459421339212e+05
1.991458080848556855e-01 2.438863937455330743e+05 2.390418054300730291e+05
1.998757052863926464e-01 2.491116231428346946e+05 2.483985177128679061e+05
2.006082776631187281e-01 2.479564633215245558e+05 2.479564633215245558e+05
2.013435350199248852e-01 2.491876783850816137e+05 2.461037771644518652e+05
2.020814871976377158e-01 2.482925257592904381e+05 2.482925257592904381e+05
2.028221440731524106e-01 2.486472447894161742e+05 2.446831874024899153e+05
2.035655155595642030e-01 2.466213669217248098e+05 2.466213669217248098e+05
2.043116116063013743e-01 2.440109895967925549e+05 2.440109895967925549e+05
2.050604421992576754e-01 2.419779802830830449e+05 2.417993848724607669e+05
2.058120173609271075e-01 2.396716750852534606e+05 2.396716750852534606e+05
2.065663471505373439e-01 2.372099116109577881e+05 2.362264986147910822e+05
2.073234416641847877e-01 2.346117042003348761e+05 2.346117042003348761e+05
2.080833110349687154e-01 2.322023609225008113e+05 2.322023609225008113e+05
2.088459654331283333e-01 2.296069532953519374e+05 2.296069532953519374e+05
2.096114150661779196e-01 2.262235361928870843e+05 2.199500836433827935e+05
2.103796701790438262e-01 2.250579252227482211e+05 2.250579252227482211e+05
2.111507410542016183e-01 2.227360045243698405e+05 2.227360045243698405e+05
2.119246380118129103e-01 2.196278474099932355e+05 2.196278474099932355e+05
2.127013714098648645e-01 2.194834755945132347e+05 2.177948175508443092e+05
2.134809516443078314e-01 2.164290941243242123e+05 2.164290941243242123e+05
2.142633891491950715e-01 2.169848205951033451e+05 2.169848205951033451e+05
2.150486943968213938e-01 2.177559057796758425e+05 2.177559057796758425e+05
2.158368778978646541e-01 2.172619184137997509e+05 2.141702607907421188e+05
2.166279502015256708e-01 2.209478755984418385e+05 2.198534325336958864e+05
2.174219218956697508e-01 2.215792525281228591e+05 2.192261161429730419e+05
2.182188036069674930e-01 2.241303066202900081e+05 2.241303066202900081e+05
2.190186060010384517e-01 2.245752920939036121e+05 2.245752920939036121e+05
2.198213397825929394e-01 2.254689110219035065e+05 2.254689110219035065e+05
2.206270156955757455e-01 2.260750177913129446e+05 2.260750177913129446e+05
2.214356445233089943e-01 2.249821333105112717e+05 2.249821333105112717e+05
2.222472370886379167e-01 2.241823140299541701e+05 2.241823140299541701e+05
2.230618042540747914e-01 2.223421091426500061e+05 2.213082799964207225e+05
2.238793569219446611e-01 2.204861552595067769e+05 2.194115272935342218e+05
2.246999060345304944e-01 2.196476630705616262e+05 2.196476630705616262e+05
2.255234625742209287e-01 2.180193613772685640e+05 2.124106417268155201e+05
2.263500375636563200e-01 2.147220502214230364e+05 2.147220502214230364e+05
2.271796420658768467e-01 2.138023644475527690e+05 2.138023644475527690e+05
2.280122871844695309e-01 2.119820451653723139e+05 2.111625176134762005e+05
2.288479840637182572e-01 2.088849643479637161e+05 2.088849643479637161e+05
2.296867438887520985e-01 2.084028630819529935e+05 2.082116174566038826e+05
2.305285778856954182e-01 2.067732851077001542e+05 2.067732851077001542e+05
2.313734973218171398e-01 2.047892508204369224e+05 2.047892508204369224e+05
2.322215135056830415e-01 2.033331764771437447e+05 2.021470858440925367e+05
2.330726377873061084e-01 2.010066815100394888e+05 2.010066815100394888e+05
2.339268815582990213e-01 2.014245296993746015e+05 2.000553413424296305e+05
2.347842562520255083e-01 2.017028229366882006e+05 1.935822779241384414e+05
