# Q counts scale_i
# # counts ~ Poisson(I_sys*scale_i)
5.761749759603323334e-02 2.006420000000000000e+05 1.851811473732021987e+05
5.782867377221966726e-02 2.002080000000000000e+05 1.884132695720857882e+05
5.804062393858697155e-02 2.001250000000000000e+05 1.911267062693934713e+05
5.825335093191730956e-02 2.003170000000000000e+05 1.938080851333209430e+05
5.846685759939001387e-02 1.999790000000000000e+05 1.963477277076601167e+05
5.868114679861976407e-02 2.005080000000000000e+05 2.003815828135046177e+05
5.889622139769463277e-02 1.999890000000000000e+05 2.039046798204891093e+05
5.911208427521481151e-02 1.998690000000000000e+05 2.052304618941019289e+05
5.932873832033089267e-02 2.002220000000000000e+05 2.070140977332633338e+05
5.954618643278268564e-02 2.002050000000000000e+05 2.102189669445662003e+05
5.976443152293776234e-02 1.995880000000000000e+05 2.134106297642157588e+05
5.998347651183078694e-02 1.992670000000000000e+05 2.182653575357885857e+05
6.020332433120233889e-02 1.997790000000000000e+05 2.232665994413578301e+05
6.042397792353833286e-02 2.004300000000000000e+05 2.229766034295640129e+05
6.064544024210909851e-02 2.006540000000000000e+05 2.211110521524683281e+05
6.086771425100930000e-02 1.991580000000000000e+05 2.242709040331694414e+05
6.109080292519736971e-02 1.990990000000000000e+05 2.315965971403335861e+05
6.131470925053543464e-02 1.993440000000000000e+05 2.389662844171517936e+05
6.153943622382902767e-02 1.999990000000000000e+05 2.429151804193280404e+05
6.176498685286760382e-02 1.992050000000000000e+05 2.450663799456818087e+05
6.199136415646449433e-02 1.993930000000000000e+05 2.489989354173139436e+05
6.221857116449749231e-02 2.001680000000000000e+05 2.508621416617567593e+05
6.244661091794911217e-02 1.996100000000000000e+05 2.503049553337621328e+05
6.267548646894768871e-02 2.006950000000000000e+05 2.536612034802629205e+05
6.290520088080796268e-02 2.003050000000000000e+05 2.572636073145527916e+05
6.313575722807214519e-02 1.996290000000000000e+05 2.624638095830888487e+05
6.336715859655119021e-02 2.008230000000000000e+05 2.667493797451608698e+05
6.359940808336569940e-02 1.997980000000000000e+05 2.711056205004891381e+05
6.383250879698793012e-02 1.997770000000000000e+05 2.747015464945599670e+05
6.406646385728299864e-02 2.000400000000000000e+05 2.804775529862471740e+05
6.430127639555087427e-02 2.000130000000000000e+05 2.872828300938329194e+05
6.453694955456795723e-02 1.998700000000000000e+05 2.905315287234360003e+05
6.477348648862954472e-02 2.005480000000000000e+05 2.930761903779865243e+05
6.501089036359183893e-02 1.994800000000000000e+05 2.982907288499500719e+05
6.524916435691438532e-02 2.002490000000000000e+05 3.036718446440597181e+05
6.548831165770237217e-02 2.001340000000000000e+05 3.106036488745356328e+05
6.572833546674969329e-02 1.996790000000000000e+05 3.204076387189986999e+05
6.596923899658156676e-02 2.000090000000000000e+05 3.240100908257573610e+05
6.621102547149759765e-02 1.998960000000000000e+05 3.207452139021212352e+05
6.645369812761468820e-02 1.998250000000000000e+05 3.233741471291484777e+05
6.669726021291079443e-02 2.001990000000000000e+05 3.342039624006474623e+05
6.694171498726809999e-02 2.000710000000000000e+05 3.462287922640881152e+05
6.718706572251673115e-02 1.998030000000000000e+05 3.545773487782969605e+05
6.743331570247838858e-02 2.003710000000000000e+05 3.574811477160897339e+05
6.768046822301060361e-02 2.013150000000000000e+05 3.633376814908516244e+05
6.792852659205061983e-02 1.990990000000000000e+05 3.694550021796539077e+05
6.817749412965981581e-02 2.002140000000000000e+05 3.681120064212165889e+05
6.842737416806783657e-02 2.000170000000000000e+05 3.724330388231704710e+05
6.867817005171762690e-02 1.999730000000000000e+05 3.779345308721198235e+05
6.892988513730992362e-02 2.000170000000000000e+05 3.854832434253329993e+05
6.918252279384830283e-02 1.993380000000000000e+05 3.922545031648508739e+05
6.943608640268399135e-02 2.001770000000000000e+05 3.982684586028828635e+05
6.969057935756156619e-02 2.004780000000000000e+05 4.034281689938512282e+05
6.994600506466405743e-02 1.991800000000000000e+05 4.098863936759223579e+05
7.020236694265874489e-02 2.005640000000000000e+05 4.204744241819378803e+05
7.045966842274253850e-02 2.002210000000000000e+05 4.267318836134499870e+05
7.071791294868839950e-02 2.002860000000000000e+05 4.287871367585711414e+05
7.097710397689115103e-02 1.997050000000000000e+05 4.348444640424594982e+05
7.123724497641381603e-02 2.001490000000000000e+05 4.427527144113323884e+05
7.149833942903383033e-02 2.000900000000000000e+05 4.499187466923952452e+05
7.176039082929003277e-02 2.007260000000000000e+05 4.635260901465085917e+05
7.202340268452918359e-02 2.000130000000000000e+05 4.736313140773819177e+05
7.228737851495291300e-02 2.001330000000000000e+05 4.679184138120899443e+05
7.255232185366501663e-02 1.998400000000000000e+05 4.660144181217838195e+05
7.281823624671833473e-02 1.997570000000000000e+05 4.780547702532698750e+05
7.308512525316274155e-02 2.001900000000000000e+05 4.941708090617953567e+05
7.335299244509244088e-02 2.005180000000000000e+05 5.075001386661505094e+05
7.362184140769392759e-02 1.993830000000000000e+05 5.096639720950485789e+05
7.389167573929369959e-02 1.999330000000000000e+05 5.140510164124202565e+05
7.416249905140681609e-02 2.009060000000000000e+05 5.242170440126576577e+05
7.443431496878502585e-02 1.995610000000000000e+05 5.224205552943286602e+05
7.470712712946531164e-02 2.000550000000000000e+05 5.229457533001655247e+05
7.498093918481836540e-02 2.003410000000000000e+05 5.307728062099869130e+05
7.525575479959792369e-02 1.999490000000000000e+05 5.378842024429179728e+05
7.553157765198943718e-02 2.003180000000000000e+05 5.471577812814572826e+05
7.580841143365950330e-02 1.999290000000000000e+05 5.532576753319988493e+05
7.608625984980497969e-02 1.992110000000000000e+05 5.604197109141366091e+05
7.636512661920302758e-02 2.001450000000000000e+05 5.653373977877366124e+05
7.664501547426051664e-02 1.998650000000000000e+05 5.787675640639865305e+05
7.692593016106426262e-02 2.001240000000000000e+05 5.903217029005012009e+05
7.720787443943069595e-02 2.003790000000000000e+05 5.922603766559612704e+05
7.749085208295682092e-02 1.990640000000000000e+05 5.985236839688443579e+05
7.777486687907023133e-02 2.000240000000000000e+05 6.107684350816109218e+05
7.805992262908013901e-02 2.007970000000000000e+05 6.186989146032840945e+05
7.834602314822779190e-02 2.008970000000000000e+05 6.354857440446979599e+05
7.863317226573808549e-02 1.999560000000000000e+05 6.569882276297688950e+05
7.892137382487046660e-02 2.004970000000000000e+05 6.548097069690139033e+05
7.921063168297057255e-02 2.000510000000000000e+05 6.475100124580649426e+05
7.950094971152149581e-02 2.006770000000000000e+05 6.601459955600838875e+05
7.979233179619607541e-02 2.002810000000000000e+05 6.841665826978400582e+05
8.008478183690861951e-02 1.997800000000000000e+05 7.059128926111690234e+05
8.037830374786728016e-02 2.001890000000000000e+05 7.127862781203055056e+05
8.067290145762602560e-02 2.002300000000000000e+05 7.160913653537140926e+05
8.096857890913781997e-02 2.006800000000000000e+05 7.323669945666990243e+05
8.126534005980699804e-02 1.997950000000000000e+05 7.390086986762959277e+05
8.156318888154238944e-02 1.998340000000000000e+05 7.336570573851087829e+05
8.186212936081022074e-02 1.999670000000000000e+05 7.490336837050641188e+05
8.216216549868790575e-02 1.999000000000000000e+05 7.567967464757751441e+05
8.246330131091728077e-02 1.999050000000000000e+05 7.731626507434936939e+05
8.276554082795842260e-02 2.006950000000000000e+05 7.825298532542266184e+05
8.306888809504373028e-02 2.000320000000000000e+05 7.951989726591934450e+05
8.337334717223164604e-02 2.004590000000000000e+05 8.011405994707077043e+05
8.367892213446158356e-02 1.996560000000000000e+05 8.183241391450188821e+05
8.398561707160806522e-02 2.003780000000000000e+05 8.405185131534449756e+05
8.429343608853569203e-02 2.002850000000000000e+05 8.471881564145536395e+05
8.460238330515368332e-02 1.996010000000000000e+05 8.541556772414176958e+05
8.491246285647155445e-02 1.998070000000000000e+05 8.725521638521731365e+05
8.522367889265414220e-02 2.003910000000000000e+05 8.856033472308098571e+05
8.553603557907731025e-02 2.002210000000000000e+05 9.040746126645779004e+05
8.584953709638330765e-02 1.997850000000000000e+05 9.387659272271326045e+05
8.616418764053733470e-02 1.995730000000000000e+05 9.499032794290410820e+05
8.647999142288324836e-02 1.992520000000000000e+05 9.346471060200469801e+05
8.679695267020021143e-02 1.994560000000000000e+05 9.431443001102964627e+05
8.711507562475880040e-02 2.002840000000000000e+05 9.761128300990991993e+05
8.743436454437843175e-02 1.997010000000000000e+05 1.004664481935868622e+06
8.775482370248388619e-02 2.007810000000000000e+05 1.021432154353465536e+06
8.807645738816274883e-02 2.000110000000000000e+05 1.018671852681097342e+06
8.839926990622246072e-02 2.000520000000000000e+05 1.034270218606622773e+06
8.872326557724842522e-02 1.996410000000000000e+05 1.054249707823308418e+06
8.904844873766151747e-02 1.997380000000000000e+05 1.037432540650916286e+06
8.937482373977628791e-02 1.995170000000000000e+05 1.053433992170196958e+06
8.970239495185886036e-02 1.998380000000000000e+05 1.060242423792223912e+06
9.003116675818594039e-02 2.005580000000000000e+05 1.078510652747513959e+06
9.036114355910311591e-02 2.002910000000000000e+05 1.089604142976491712e+06
9.069232977108394878e-02 2.003700000000000000e+05 1.101448257582329679e+06
9.102472982678871949e-02 1.996870000000000000e+05 1.109167672183373244e+06
9.135834817512433759e-02 2.004140000000000000e+05 1.122253821107041324e+06
9.169318928130341939e-02 1.997210000000000000e+05 1.152781705698363716e+06
9.202925762690435108e-02 2.003360000000000000e+05 1.167590082299283473e+06
9.236655770993085213e-02 2.007810000000000000e+05 1.170485171529002953e+06
9.270509404487269067e-02 2.004450000000000000e+05 1.190853083453484345e+06
9.304487116276582981e-02 2.004170000000000000e+05 1.214692000750588719e+06
9.338589361125317068e-02 2.001480000000000000e+05 1.229507743976096623e+06
9.372816595464508738e-02 1.998260000000000000e+05 1.272069991728806868e+06
9.407169277398107210e-02 2.001430000000000000e+05 1.309956351976855425e+06
9.441647866709067249e-02 2.000240000000000000e+05 1.291098502257692162e+06
9.476252824865515068e-02 2.000070000000000000e+05 1.290922830047248630e+06
9.510984615026925326e-02 1.996580000000000000e+05 1.331818382769552991e+06
9.545843702050293977e-02 2.002070000000000000e+05 1.370754940167350695e+06
9.580830552496409636e-02 1.997720000000000000e+05 1.407408883056496503e+06
9.615945634636059725e-02 2.004090000000000000e+05 1.402054811085763155e+06
9.651189418456322666e-02 1.987370000000000000e+05 1.404269359234307660e+06
9.686562375666812885e-02 1.898030000000000000e+05 1.374774586921865819e+06
9.722064979706059040e-02 1.924870000000000000e+05 1.385337801099961158e+06
9.757697705747794825e-02 1.915980000000000000e+05 1.381616895767772803e+06
9.793461030707344139e-02 1.863890000000000000e+05 1.364919520528631285e+06
9.829355433247961848e-02 1.826830000000000000e+05 1.353645085412560264e+06
9.865381393787299447e-02 1.780630000000000000e+05 1.337550539867409272e+06
9.901539394503798552e-02 1.756210000000000000e+05 1.329504331046093954e+06
9.937829919343159346e-02 1.709550000000000000e+05 1.314303948690757621e+06
9.974253454024784027e-02 1.700490000000000000e+05 1.309196717925539007e+06
1.001081048604832852e-01 1.617590000000000000e+05 1.281663248686912702e+06
1.004750150470020004e-01 1.557570000000000000e+05 1.259026720669563394e+06
1.008432700106011298e-01 1.545840000000000000e+05 1.256988397679929854e+06
1.012128746800763229e-01 1.502480000000000000e+05 1.241604020264755469e+06
1.015838340022882091e-01 1.436740000000000000e+05 1.214553340084874537e+06
1.019561529422282897e-01 1.422720000000000000e+05 1.206308631110746181e+06
1.023298364830855234e-01 1.340920000000000000e+05 1.178734601615416817e+06
1.027048896263126898e-01 1.244100000000000000e+05 1.138258181301720440e+06
1.030813173916938358e-01 1.259260000000000000e+05 1.142925866864629323e+06
1.034591248174111799e-01 1.267060000000000000e+05 1.151231997389025986e+06
1.038383169601126421e-01 1.221590000000000000e+05 1.129022038655843586e+06
1.042188988949791645e-01 1.151920000000000000e+05 1.099416808794630226e+06
1.046008757157932539e-01 1.104340000000000000e+05 1.074854672072753077e+06
1.049842525350067474e-01 1.109810000000000000e+05 1.075838422700420022e+06
1.053690344838093956e-01 1.107140000000000000e+05 1.077337117022247287e+06
1.057552267121972117e-01 1.058420000000000000e+05 1.056278953441417310e+06
1.061428343890419429e-01 1.056760000000000000e+05 1.052919927653601160e+06
1.065318627021598769e-01 1.083520000000000000e+05 1.069019623692591675e+06
1.069223168583815081e-01 1.042830000000000000e+05 1.047657076756348484e+06
1.073142020836207189e-01 1.045950000000000000e+05 1.050720901284250431e+06
1.077075236229454586e-01 1.015250000000000000e+05 1.035194855311161955e+06
1.081022867406474658e-01 1.010190000000000000e+05 1.033060253657458117e+06
1.084984967203128231e-01 9.849400000000000000e+04 1.019352404475140618e+06
1.088961588648928447e-01 9.845500000000000000e+04 1.020505230618330068e+06
1.092952784967745200e-01 9.534000000000000000e+04 1.003084644134986680e+06
1.096958609578525118e-01 9.049100000000000000e+04 9.800157161770717939e+05
1.100979116096001270e-01 8.962200000000000000e+04 9.754972566375853494e+05
1.105014358331413565e-01 8.745800000000000000e+04 9.654831679242782993e+05
1.109064390293224012e-01 8.368100000000000000e+04 9.430863573504865635e+05
1.113129266187846689e-01 8.209000000000000000e+04 9.330237877817600965e+05
1.117209040420368837e-01 7.885800000000000000e+04 9.162407669568974525e+05
1.121303767595280554e-01 7.268600000000000000e+04 8.820125637760441750e+05
1.125413502517202124e-01 7.090800000000000000e+04 8.702703844488292234e+05
1.129538300191623573e-01 7.207800000000000000e+04 8.791076207352095516e+05
1.133678215825636715e-01 7.048300000000000000e+04 8.666355226149390219e+05
1.137833304828675951e-01 6.513700000000000000e+04 8.393094845011329744e+05
1.142003622813255875e-01 6.289000000000000000e+04 8.234359986742617330e+05
1.146189225595722061e-01 6.124400000000000000e+04 8.135163810690260725e+05
1.150390169196993523e-01 6.215500000000000000e+04 8.183120842089399230e+05
1.154606509843315171e-01 6.018700000000000000e+04 8.074621945755247725e+05
1.158838303967005129e-01 5.780500000000000000e+04 7.919042781326111872e+05
1.163085608207217458e-01 6.100800000000000000e+04 8.117512602129419101e+05
1.167348479410695722e-01 5.835200000000000000e+04 7.953878362946801353e+05
1.171626974632535706e-01 5.927400000000000000e+04 8.004273717966959812e+05
1.175921151136944398e-01 5.781800000000000000e+04 7.886501844162179623e+05
1.180231066398013950e-01 5.730400000000000000e+04 7.865026819922210416e+05
1.184556778100485791e-01 5.603100000000000000e+04 7.796674110782210482e+05
1.188898344140525143e-01 5.576400000000000000e+04 7.772756797948102467e+05
1.193255822626491242e-01 5.437000000000000000e+04 7.695048927774173208e+05
1.197629271879721985e-01 5.228700000000000000e+04 7.508983267604559660e+05
1.202018750435309979e-01 5.060500000000000000e+04 7.423154321497364435e+05
1.206424317042888716e-01 5.009500000000000000e+04 7.387427034562715562e+05
1.210846030667413059e-01 4.832100000000000000e+04 7.247913768968371442e+05
1.215283950489956660e-01 4.644600000000000000e+04 7.103515570245101117e+05
1.219738135908498972e-01 4.521800000000000000e+04 7.037383272609004052e+05
1.224208646538722245e-01 4.299100000000000000e+04 6.827284514935974730e+05
1.228695542214804926e-01 4.035300000000000000e+04 6.619071573748525698e+05
1.233198882990230033e-01 4.132600000000000000e+04 6.685905916236412013e+05
1.237718729138583412e-01 4.028200000000000000e+04 6.640149324963120744e+05
1.242255141154362114e-01 3.822600000000000000e+04 6.446967454053866677e+05
1.246808179753785550e-01 3.726500000000000000e+04 6.350683788270677906e+05
1.251377905875602214e-01 3.517100000000000000e+04 6.201788264465698740e+05
1.255964380681913739e-01 3.597000000000000000e+04 6.263660564124577213e+05
1.260567665558988415e-01 3.567100000000000000e+04 6.242224320822237059e+05
1.265187822118084282e-01 3.420200000000000000e+04 6.095664409627934219e+05
1.269824912196270417e-01 3.574400000000000000e+04 6.219378077661423013e+05
1.274478997857260154e-01 3.537500000000000000e+04 6.203032112432495924e+05
1.279150141392238482e-01 3.481600000000000000e+04 6.173311362929312745e+05
1.283838405320697484e-01 3.459000000000000000e+04 6.151008765396021772e+05
1.288543852391267619e-01 3.440600000000000000e+04 6.113820309344988782e+05
1.293266545582566207e-01 3.395800000000000000e+04 6.107191524555201177e+05
1.298006548104034541e-01 3.339400000000000000e+04 6.029581065039911773e+05
1.302763923396786649e-01 3.327200000000000000e+04 6.022226725490483223e+05
1.307538735134453067e-01 3.163600000000000000e+04 5.889202957297648536e+05
1.312331047224040703e-01 3.019700000000000000e+04 5.777444859044506447e+05
1.317140923806784103e-01 3.026800000000000000e+04 5.762590024478728883e+05
1.321968429259005318e-01 2.946600000000000000e+04 5.665523905537730316e+05
1.326813628192970440e-01 2.788400000000000000e+04 5.501770255668348400e+05
1.331676585457762241e-01 2.728500000000000000e+04 5.473291025480729295e+05
1.336557366140144198e-01 2.630000000000000000e+04 5.342462132248642156e+05
1.341456035565432303e-01 2.396600000000000000e+04 5.131559964412593981e+05
1.346372659298364916e-01 2.395600000000000000e+04 5.141893022960723611e+05
1.351307303143988725e-01 2.408900000000000000e+04 5.131792238807596150e+05
1.356260033148533606e-01 2.275300000000000000e+04 5.016189223978727823e+05
1.361230915600299962e-01 2.225700000000000000e+04 4.910150378474277677e+05
1.366220017030538580e-01 2.084600000000000000e+04 4.804784282009866438e+05
1.371227404214352408e-01 2.104500000000000000e+04 4.836785575092173531e+05
1.376253144171581955e-01 2.133300000000000000e+04 4.850548010038773646e+05
1.381297304167706519e-01 2.071900000000000000e+04 4.775000196563309873e+05
1.386359951714738747e-01 2.083100000000000000e+04 4.790237310415332322e+05
1.391441154572136130e-01 2.188900000000000000e+04 4.892860060880552628e+05
1.396540980747702776e-01 2.106500000000000000e+04 4.803014650281500071e+05
1.401659498498502576e-01 2.144200000000000000e+04 4.869581029797027586e+05
1.406796776331766252e-01 2.136400000000000000e+04 4.821792364788640989e+05
1.411952883005818116e-01 2.151200000000000000e+04 4.842063848274132470e+05
1.417127887530988950e-01 2.087100000000000000e+04 4.770235395065334160e+05
1.422321859170543323e-01 2.119600000000000000e+04 4.796399482517683646e+05
1.427534867441605237e-01 2.017000000000000000e+04 4.718793294422310428e+05
1.432766982116085719e-01 1.964800000000000000e+04 4.618977713911721366e+05
1.438018273221623178e-01 1.936200000000000000e+04 4.593393353906965931e+05
1.443288811042515718e-01 1.868800000000000000e+04 4.519943275034034741e+05
1.448578666120664826e-01 1.763900000000000000e+04 4.404682849178765318e+05
1.453887909256513788e-01 1.719900000000000000e+04 4.364366899054921232e+05
1.459216611510003037e-01 1.668500000000000000e+04 4.280906935243359185e+05
1.464564844201516891e-01 1.544300000000000000e+04 4.133858434123798506e+05
1.469932678912840018e-01 1.504900000000000000e+04 4.078720116627335083e+05
1.475320187488109724e-01 1.511600000000000000e+04 4.078816045789559139e+05
1.480727442034786845e-01 1.444200000000000000e+04 4.010156584838837734e+05
1.486154514924614700e-01 1.394100000000000000e+04 3.904034088805095525e+05
1.491601478794589986e-01 1.365700000000000000e+04 3.864356119321206352e+05
1.497068406547930608e-01 1.333000000000000000e+04 3.836874306851385045e+05
1.502555371355058789e-01 1.329600000000000000e+04 3.858466099226956139e+05
1.508062446654575284e-01 1.358100000000000000e+04 3.837334397218572558e+05
1.513589706154244985e-01 1.326200000000000000e+04 3.791128802420457941e+05
1.519137223831977801e-01 1.380800000000000000e+04 3.911588076488151564e+05
1.524705073936827027e-01 1.333700000000000000e+04 3.842743645768432762e+05
1.530293330989978273e-01 1.400300000000000000e+04 3.925509591620416031e+05
1.535902069785748392e-01 1.375800000000000000e+04 3.885627150606496725e+05
1.541531365392581898e-01 1.367000000000000000e+04 3.903203952189090196e+05
1.547181293154064330e-01 1.361000000000000000e+04 3.879640313177423668e+05
1.552851928689923944e-01 1.354800000000000000e+04 3.882063560741330730e+05
1.558543347897047848e-01 1.321200000000000000e+04 3.843604839596929378e+05
1.564255626950490641e-01 1.283500000000000000e+04 3.770668277099459083e+05
1.569988842304504417e-01 1.273300000000000000e+04 3.728648723121423391e+05
1.575743070693554904e-01 1.234400000000000000e+04 3.692943608180925366e+05
1.581518389133352021e-01 1.178900000000000000e+04 3.627352386188468663e+05
1.587314874921874341e-01 1.155900000000000000e+04 3.558864207581902156e+05
1.593132605640412980e-01 1.105400000000000000e+04 3.517107079649100197e+05
1.598971659154603542e-01 1.071200000000000000e+04 3.436282903886464192e+05
1.604832113615471956e-01 1.017800000000000000e+04 3.343174730612616404e+05
1.610714047460473641e-01 1.018600000000000000e+04 3.342091626400583773e+05
1.616617539414553495e-01 9.937000000000000000e+03 3.297882680146108032e+05
1.622542668491191720e-01 9.357000000000000000e+03 3.217820734915952198e+05
1.628489513993464921e-01 9.471000000000000000e+03 3.203056324920025072e+05
1.634458155515108035e-01 8.816000000000000000e+03 3.134318283273896668e+05
1.640448672941572650e-01 9.081000000000000000e+03 3.159568617420152295e+05
1.646461146451107249e-01 9.109000000000000000e+03 3.164002745451233932e+05
1.652495656515822753e-01 8.771000000000000000e+03 3.123198194658130524e+05
1.658552283902773594e-01 9.174000000000000000e+03 3.199473659750557272e+05
1.664631109675031306e-01 9.361000000000000000e+03 3.199890037498783204e+05
1.670732215192780590e-01 9.281000000000000000e+03 3.226473543414683663e+05
1.676855682114400392e-01 9.507000000000000000e+03 3.229796659430290456e+05
1.683001592397560531e-01 9.449000000000000000e+03 3.238395297898623976e+05
1.689170028300312487e-01 9.860000000000000000e+03 3.249267253874260932e+05
1.695361072382200185e-01 9.431000000000000000e+03 3.220873147815307020e+05
1.701574807505357723e-01 9.274000000000000000e+03 3.216509593526589451e+05
1.707811316835622095e-01 9.114000000000000000e+03 3.168513275407426408e+05
1.714070683843640086e-01 8.963000000000000000e+03 3.123859161708919564e+05
1.720352992305995143e-01 8.700000000000000000e+03 3.111125181509972317e+05
1.726658326306321212e-01 8.566000000000000000e+03 3.067867357359389425e+05
1.732986770236432938e-01 8.097000000000000000e+03 2.989573922749335761e+05
1.739338408797447000e-01 8.111000000000000000e+03 2.973636797279454768e+05
1.745713327000927573e-01 7.848000000000000000e+03 2.921416985796441440e+05
1.752111610170015432e-01 7.247000000000000000e+03 2.834053624424035661e+05
1.758533343940574534e-01 7.289000000000000000e+03 2.828533400154847186e+05
1.764978614262331658e-01 7.061000000000000000e+03 2.801061995655262726e+05
1.771447507400035482e-01 6.749000000000000000e+03 2.751747289388136123e+05
1.777940109934606217e-01 6.847000000000000000e+03 2.715565343821113929e+05
1.784456508764296623e-01 6.433000000000000000e+03 2.666974179836696130e+05
1.790996791105848585e-01 6.464000000000000000e+03 2.682937118482960504e+05
1.797561044495670224e-01 6.548000000000000000e+03 2.688355102314991527e+05
1.804149356791001912e-01 6.411000000000000000e+03 2.676094607122454909e+05
1.810761816171094496e-01 6.483000000000000000e+03 2.698892441472083447e+05
1.817398511138382244e-01 6.830000000000000000e+03 2.749733599124691682e+05
1.824059530519679395e-01 6.803000000000000000e+03 2.730871777479595621e+05
1.830744963467360598e-01 6.851000000000000000e+03 2.771110955750399735e+05
1.837454899460558566e-01 7.143000000000000000e+03 2.768680574836403830e+05
1.844189428306353407e-01 7.093000000000000000e+03 2.785555900414726930e+05
1.850948640140986923e-01 6.953000000000000000e+03 2.754756896532617393e+05
1.857732625431060824e-01 6.748000000000000000e+03 2.769246777350110933e+05
1.864541474974749091e-01 6.861000000000000000e+03 2.740799637307687080e+05
1.871375279903016164e-01 6.657000000000000000e+03 2.703808899280124460e+05
1.878234131680828201e-01 6.553000000000000000e+03 2.689351119997334317e+05
1.885118122108389027e-01 6.315000000000000000e+03 2.649539863415401778e+05
1.892027343322361110e-01 6.315000000000000000e+03 2.600809757146529155e+05
1.898961887797102344e-01 6.013000000000000000e+03 2.583804419861894858e+05
1.905921848345897007e-01 5.820000000000000000e+03 2.543938435006715590e+05
1.912907318122208100e-01 5.542000000000000000e+03 2.488997529917683278e+05
1.919918390620917181e-01 5.605000000000000000e+03 2.466652814730225655e+05
1.926955159679580032e-01 5.391000000000000000e+03 2.450538390530176403e+05
1.934017719479673714e-01 5.402000000000000000e+03 2.419721015578852675e+05
1.941106164547869994e-01 5.102000000000000000e+03 2.377395523926747555e+05
1.948220589757292120e-01 5.013000000000000000e+03 2.362342662868731422e+05
1.955361090328787688e-01 4.851000000000000000e+03 2.355963546459355275e+05
1.962527761832197348e-01 5.018000000000000000e+03 2.358759768007065286e+05
1.969720700187643503e-01 4.948000000000000000e+03 2.361868758921370609e+05
1.976940001666807611e-01 5.087000000000000000e+03 2.355569802733965917e+05
1.984185762894222493e-01 5.319000000000000000e+03 2.411937157080740435e+05
1.991458080848556855e-01 5.211000000000000000e+03 2.393486870655745442e+05
1.998757052863926464e-01 5.514000000000000000e+03 2.446122930910365540e+05
2.006082776631187281e-01 5.278000000000000000e+03 2.435011018598891969e+05
2.013435350199248852e-01 5.421000000000000000e+03 2.447749326622688386e+05
2.020814871976377158e-01 5.218000000000000000e+03 2.439152864336553903e+05
2.028221440731524106e-01 5.370000000000000000e+03 2.442980534386916261e+05
2.035655155595642030e-01 5.270000000000000000e+03 2.422850183984233881e+05
2.043116116063013743e-01 5.155000000000000000e+03 2.396736569096622698e+05
2.050604421992576754e-01 5.067000000000000000e+03 2.376286977437778551e+05
2.058120173609271075e-01 5.019000000000000000e+03 2.352997811452836613e+05
2.065663471505373439e-01 5.179000000000000000e+03 2.328077756095001823e+05
2.073234416641847877e-01 4.664000000000000000e+03 2.301751669457026583e+05
2.080833110349687154e-01 4.763000000000000000e+03 2.277309663293652702e+05
2.088459654331283333e-01 4.489000000000000000e+03 2.251034127617114864e+05
2.096114150661779196e-01 4.349000000000000000e+03 2.216941890777983645e+05
2.103796701790438262e-01 4.375000000000000000e+03 2.205081827711643418e+05
2.111507410542016183e-01 4.304000000000000000e+03 2.181756386430429120e+05
2.119246380118129103e-01 4.027000000000000000e+03 2.150671699542702700e+05
2.127013714098648645e-01 4.056000000000000000e+03 2.149261396613832912e+05
2.134809516443078314e-01 4.095000000000000000e+03 2.118868827165361436e+05
2.142633891491950715e-01 4.076000000000000000e+03 2.124587272872245230e+05
2.150486943968213938e-01 4.096000000000000000e+03 2.132510423256671347e+05
2.158368778978646541e-01 4.220000000000000000e+03 2.127818291626228311e+05
2.166279502015256708e-01 4.241000000000000000e+03 2.164940967319793999e+05
2.174219218956697508e-01 4.245000000000000000e+03 2.171502957987034461e+05
2.182188036069674930e-01 4.362000000000000000e+03 2.197242625889717601e+05
2.190186060010384517e-01 4.449000000000000000e+03 2.201834570579580322e+05
2.198213397825929394e-01 4.386000000000000000e+03 2.210835946754724719e+05
2.206270156955757455e-01 4.526000000000000000e+03 2.216866242455629981e+05
2.214356445233089943e-01 4.258000000000000000e+03 2.205794742467336764e+05
2.222472370886379167e-01 4.331000000000000000e+03 2.197589790816172608e+05
2.230618042540747914e-01 4.351000000000000000e+03 2.178930927798935445e+05
2.238793569219446611e-01 4.254000000000000000e+03 2.160107518621248601e+05
2.246999060345304944e-01 4.077000000000000000e+03 2.151475647146332776e+05
2.255234625742209287e-01 4.102000000000000000e+03 2.134990150977541634e+05
2.263500375636563200e-01 3.957000000000000000e+03 2.101897982285359467e+05
2.271796420658768467e-01 3.945000000000000000e+03 2.092629315864181262e+05
2.280122871844695309e-01 3.954000000000000000e+03 2.074440093577579537e+05
2.288479840637182572e-01 3.781000000000000000e+03 2.043566999096037471e+05
2.296867438887520985e-01 3.854000000000000000e+03 2.038863110089295078e+05
2.305285778856954182e-01 3.766000000000000000e+03 2.022733517436441325e+05
2.313734973218171398e-01 3.612000000000000000e+03 2.003072720504192403e+05
2.322215135056830415e-01 3.547000000000000000e+03 1.988680934929479845e+05
2.330726377873061084e-01 3.603000000000000000e+03 1.965552360327369825e+05
2.339268815582990213e-01 3.498000000000000000e+03 1.969850052752580377e+05
2.347842562520255083e-01 3.509000000000000000e+03 1.972710405953504669e+05
2.356447733437549152e-01 3.442000000000000000e+03 1.976926730348465790e+05
2.365084443508148615e-01 3.502000000000000000e+03 1.993690151084801473e+05
