# Q scale_from_stat scale_from_total
# # scale_from_stat = I/sigma_stat^2
# # scale_from_total = I/sigma_total^2
5.719745591883312191e-02 1.803872755793718970e+05 1.803872755793718970e+05
5.740709258360489342e-02 1.825367270763853157e+05 1.825367270763853157e+05
5.761749759603323334e-02 1.851811473732022278e+05 1.851811473732022278e+05
5.782867377221966726e-02 1.884132695720857882e+05 1.884132695720857882e+05
5.804062393858697155e-02 1.911267062693935295e+05 1.911267062693935295e+05
5.825335093191730956e-02 1.938080851333209430e+05 1.938080851333209430e+05
5.846685759939001387e-02 1.963477277076601458e+05 1.963477277076601458e+05
5.868114679861976407e-02 2.003815828135046177e+05 2.003815828135046177e+05
5.889622139769463277e-02 2.039046798204891384e+05 2.039046798204891384e+05
5.911208427521481151e-02 2.052304618941019871e+05 2.052304618941019871e+05
5.932873832033089267e-02 2.070140977332632756e+05 2.070140977332632756e+05
5.954618643278268564e-02 2.102189669445662003e+05 2.102189669445662003e+05
5.976443152293776234e-02 2.134106297642157297e+05 2.134106297642157297e+05
5.998347651183078694e-02 2.182653575357885566e+05 2.182653575357885566e+05
6.020332433120233889e-02 2.232665994413578883e+05 2.232665994413578883e+05
6.042397792353833286e-02 2.229766034295639838e+05 2.229766034295639838e+05
6.064544024210909851e-02 2.211110521524683572e+05 2.211110521524683572e+05
6.086771425100930000e-02 2.242709040331694123e+05 2.242709040331694123e+05
6.109080292519736971e-02 2.315965971403335861e+05 2.315965971403335861e+05
6.131470925053543464e-02 2.389662844171517645e+05 2.389662844171517645e+05
6.153943622382902767e-02 2.429151804193280695e+05 2.429151804193280695e+05
6.176498685286760382e-02 2.450663799456818379e+05 2.450663799456818379e+05
6.199136415646449433e-02 2.489989354173139436e+05 2.489989354173139436e+05
6.221857116449749231e-02 2.508621416617567593e+05 2.508621416617567593e+05
6.244661091794911217e-02 2.503049553337621037e+05 2.503049553337621037e+05
6.267548646894768871e-02 2.536612034802629496e+05 2.536612034802629496e+05
6.290520088080796268e-02 2.572636073145528208e+05 2.572636073145528208e+05
6.313575722807214519e-02 2.624638095830888487e+05 2.624638095830888487e+05
6.336715859655119021e-02 2.667493797451608698e+05 2.667493797451608698e+05
6.359940808336569940e-02 2.711056205004891963e+05 2.711056205004891963e+05
6.383250879698793012e-02 2.747015464945600252e+05 2.747015464945600252e+05
6.406646385728299864e-02 2.804775529862472322e+05 2.804775529862472322e+05
6.430127639555087427e-02 2.872828300938329776e+05 2.872828300938329776e+05
6.453694955456795723e-02 2.905315287234360585e+05 2.905315287234360585e+05
6.477348648862954472e-02 2.930761903779865243e+05 2.930761903779865243e+05
6.501089036359183893e-02 2.982907288499500719e+05 2.982907288499500719e+05
6.524916435691438532e-02 3.036718446440597181e+05 3.036718446440597181e+05
6.548831165770237217e-02 3.106036488745356910e+05 3.106036488745356910e+05
6.572833546674969329e-02 3.204076387189986417e+05 3.204076387189986417e+05
6.596923899658156676e-02 3.240100908257573028e+05 3.240100908257573028e+05
6.621102547149759765e-02 3.207452139021211769e+05 3.207452139021211769e+05
6.645369812761468820e-02 3.233741471291484777e+05 3.233741471291484777e+05
6.669726021291079443e-02 3.342039624006475206e+05 3.342039624006475206e+05
6.694171498726809999e-02 3.462287922640881152e+05 3.462287922640881152e+05
6.718706572251673115e-02 3.545773487782969605e+05 3.545773487782969605e+05
6.743331570247838858e-02 3.574811477160897921e+05 3.574811477160897921e+05
6.768046822301060361e-02 3.633376814908516826e+05 3.633376814908516826e+05
6.792852659205061983e-02 3.694550021796539659e+05 3.694550021796539659e+05
6.817749412965981581e-02 3.681120064212164725e+05 3.681120064212164725e+05
6.842737416806783657e-02 3.724330388231704128e+05 3.724330388231704128e+05
6.867817005171762690e-02 3.779345308721198235e+05 3.779345308721198235e+05
6.892988513730992362e-02 3.854832434253329993e+05 3.854832434253329993e+05
6.918252279384830283e-02 3.922545031648508739e+05 3.922545031648508739e+05
6.943608640268399135e-02 3.982684586028828635e+05 3.982684586028828635e+05
6.969057935756156619e-02 4.034281689938512282e+05 4.034281689938512282e+05
6.994600506466405743e-02 4.098863936759223579e+05 4.098863936759223579e+05
7.020236694265874489e-02 4.204744241819379386e+05 4.204744241819379386e+05
7.045966842274253850e-02 4.267318836134499288e+05 4.267318836134499288e+05
7.071791294868839950e-02 4.287871367585711414e+05 4.287871367585711414e+05
7.097710397689115103e-02 4.348444640424594400e+05 4.348444640424594400e+05
7.123724497641381603e-02 4.427527144113323302e+05 4.427527144113323302e+05
7.149833942903383033e-02 4.499187466923953616e+05 4.499187466923953616e+05
7.176039082929003277e-02 4.635260901465085917e+05 4.635260901465085917e+05
7.202340268452918359e-02 4.736313140773819177e+05 4.736313140773819177e+05
7.228737851495291300e-02 4.679184138120899443e+05 4.679184138120899443e+05
7.255232185366501663e-02 4.660144181217838195e+05 4.660144181217838195e+05
7.281823624671833473e-02 4.780547702532697585e+05 4.780547702532697585e+05
7.308512525316274155e-02 4.941708090617952985e+05 4.941708090617952985e+05
7.335299244509244088e-02 5.075001386661505094e+05 5.075001386661505094e+05
7.362184140769392759e-02 5.096639720950486953e+05 5.096639720950486953e+05
7.389167573929369959e-02 5.140510164124203729e+05 5.140510164124203729e+05
7.416249905140681609e-02 5.242170440126575995e+05 5.242170440126575995e+05
7.443431496878502585e-02 5.224205552943286602e+05 5.224205552943286602e+05
7.470712712946531164e-02 5.229457533001655247e+05 5.229457533001655247e+05
7.498093918481836540e-02 5.307728062099867966e+05 5.307728062099867966e+05
7.525575479959792369e-02 5.378842024429179728e+05 5.378842024429179728e+05
7.553157765198943718e-02 5.471577812814572826e+05 5.471577812814572826e+05
7.580841143365950330e-02 5.532576753319988493e+05 5.532576753319988493e+05
7.608625984980497969e-02 5.604197109141367255e+05 5.604197109141367255e+05
7.636512661920302758e-02 5.653373977877366124e+05 5.653373977877366124e+05
7.664501547426051664e-02 5.787675640639866469e+05 5.787675640639866469e+05
7.692593016106426262e-02 5.903217029005012009e+05 5.903217029005012009e+05
7.720787443943069595e-02 5.922603766559611540e+05 5.922603766559611540e+05
7.749085208295682092e-02 5.985236839688443579e+05 5.985236839688443579e+05
7.777486687907023133e-02 6.107684350816109218e+05 6.107684350816109218e+05
7.805992262908013901e-02 6.186989146032842109e+05 6.186989146032842109e+05
7.834602314822779190e-02 6.354857440446979599e+05 6.354857440446979599e+05
7.863317226573808549e-02 6.569882276297688950e+05 6.569882276297688950e+05
7.892137382487046660e-02 6.548097069690139033e+05 6.548097069690139033e+05
7.921063168297057255e-02 6.475100124580649426e+05 6.475100124580649426e+05
7.950094971152149581e-02 6.601459955600840040e+05 6.601459955600840040e+05
7.979233179619607541e-02 6.841665826978400582e+05 6.841665826978400582e+05
8.008478183690861951e-02 7.059128926111690234e+05 7.059128926111690234e+05
8.037830374786728016e-02 7.127862781203053892e+05 7.127862781203053892e+05
8.067290145762602560e-02 7.160913653537139762e+05 7.160913653537139762e+05
8.096857890913781997e-02 7.323669945666989079e+05 7.323669945666989079e+05
8.126534005980699804e-02 7.390086986762961606e+05 7.390086986762961606e+05
8.156318888154238944e-02 7.336570573851087829e+05 7.336570573851087829e+05
8.186212936081022074e-02 7.490336837050642353e+05 7.490336837050642353e+05
8.216216549868790575e-02 7.567967464757752605e+05 7.567967464757752605e+05
8.246330131091728077e-02 7.731626507434938103e+05 7.731626507434938103e+05
8.276554082795842260e-02 7.825298532542265020e+05 7.825298532542265020e+05
8.306888809504373028e-02 7.951989726591934450e+05 7.951989726591934450e+05
8.337334717223164604e-02 8.011405994707077043e+05 8.011405994707077043e+05
8.367892213446158356e-02 8.183241391450188821e+05 8.183241391450188821e+05
8.398561707160806522e-02 8.405185131534447428e+05 8.405185131534447428e+05
8.429343608853569203e-02 8.471881564145536395e+05 8.471881564145536395e+05
8.460238330515368332e-02 8.541556772414178122e+05 8.541556772414178122e+05
8.491246285647155445e-02 8.725521638521730201e+05 8.725521638521730201e+05
8.522367889265414220e-02 8.856033472308098571e+05 8.856033472308098571e+05
8.553603557907731025e-02 9.040746126645779004e+05 9.040746126645779004e+05
8.584953709638330765e-02 9.387659272271326045e+05 9.387659272271326045e+05
8.616418764053733470e-02 9.499032794290413149e+05 9.499032794290413149e+05
8.647999142288324836e-02 9.346471060200469801e+05 9.346471060200469801e+05
8.679695267020021143e-02 9.431443001102963462e+05 9.431443001102963462e+05
8.711507562475880040e-02 9.761128300990991993e+05 9.761128300990991993e+05
8.743436454437843175e-02 1.004664481935868738e+06 1.004664481935868738e+06
8.775482370248388619e-02 1.021432154353465652e+06 1.021432154353465652e+06
8.807645738816274883e-02 1.018671852681097109e+06 1.018671852681097109e+06
8.839926990622246072e-02 1.034270218606622657e+06 1.034270218606622657e+06
8.872326557724842522e-02 1.054249707823308185e+06 1.054249707823308185e+06
8.904844873766151747e-02 1.037432540650916402e+06 1.037432540650916402e+06
8.937482373977628791e-02 1.053433992170196958e+06 1.053433992170196958e+06
8.970239495185886036e-02 1.060242423792223912e+06 1.060242423792223912e+06
9.003116675818594039e-02 1.078510652747513726e+06 1.078510652747513726e+06
9.036114355910311591e-02 1.089604142976491712e+06 1.089604142976491712e+06
9.069232977108394878e-02 1.101448257582329912e+06 1.101448257582329912e+06
9.102472982678871949e-02 1.109167672183373244e+06 1.109167672183373244e+06
9.135834817512433759e-02 1.122253821107041324e+06 1.122253821107041324e+06
9.169318928130341939e-02 1.152781705698363716e+06 1.152781705698363716e+06
9.202925762690435108e-02 1.167590082299283473e+06 1.167590082299283473e+06
9.236655770993085213e-02 1.170485171529003186e+06 1.170485171529003186e+06
9.270509404487269067e-02 1.190853083453484345e+06 1.190853083453484345e+06
9.304487116276582981e-02 1.214692000750588952e+06 1.214692000750588952e+06
9.338589361125317068e-02 1.229507743976096623e+06 1.229507743976096623e+06
9.372816595464508738e-02 1.272069991728807101e+06 1.272069991728807101e+06
9.407169277398107210e-02 1.309956351976855658e+06 1.309956351976855658e+06
9.441647866709067249e-02 1.291098502257692162e+06 1.291098502257692162e+06
9.476252824865515068e-02 1.290922830047248630e+06 1.290922830047248630e+06
9.510984615026925326e-02 1.331818382769552991e+06 1.331818382769552991e+06
9.545843702050293977e-02 1.370754940167350462e+06 1.370754940167350462e+06
9.580830552496409636e-02 1.407408883056496270e+06 1.407408883056496270e+06
9.615945634636059725e-02 1.402054811085763387e+06 1.402054811085763387e+06
9.651189418456322666e-02 1.404269359234307893e+06 1.404269359234307893e+06
9.686562375666812885e-02 1.374774586921866052e+06 1.374774586921866052e+06
9.722064979706059040e-02 1.385337801099961158e+06 1.384583760452636750e+06
9.757697705747794825e-02 1.381616895767772570e+06 1.381616895767772570e+06
9.793461030707344139e-02 1.364919520528631052e+06 1.364919520528631052e+06
9.829355433247961848e-02 1.353645085412560264e+06 1.353440436077932362e+06
9.865381393787299447e-02 1.337550539867409505e+06 1.337550539867409505e+06
9.901539394503798552e-02 1.329504331046093721e+06 1.329504331046093721e+06
9.937829919343159346e-02 1.314303948690757388e+06 1.314285585718685295e+06
9.974253454024784027e-02 1.309196717925539240e+06 1.309196717925539240e+06
1.001081048604832852e-01 1.281663248686912935e+06 1.281663248686912935e+06
1.004750150470020004e-01 1.259026720669563860e+06 1.259026720669563860e+06
1.008432700106011298e-01 1.256988397679930087e+06 1.255302284816692816e+06
1.012128746800763229e-01 1.241604020264755236e+06 1.238400564140673494e+06
1.015838340022882091e-01 1.214553340084874770e+06 1.214553340084874770e+06
1.019561529422282897e-01 1.206308631110746413e+06 1.206308631110746413e+06
1.023298364830855234e-01 1.178734601615416817e+06 1.175817614106774330e+06
1.027048896263126898e-01 1.138258181301720440e+06 1.136417090419302229e+06
1.030813173916938358e-01 1.142925866864629323e+06 1.142925866864629323e+06
1.034591248174111799e-01 1.151231997389025986e+06 1.142229779932152014e+06
1.038383169601126421e-01 1.129022038655843586e+06 1.126455585851871409e+06
1.042188988949791645e-01 1.099416808794630226e+06 1.095238836649273755e+06
1.046008757157932539e-01 1.074854672072753077e+06 1.074854672072753077e+06
1.049842525350067474e-01 1.075838422700420022e+06 1.075838422700420022e+06
1.053690344838093956e-01 1.077337117022247287e+06 1.077337117022247287e+06
1.057552267121972117e-01 1.056278953441417078e+06 1.053303411645884858e+06
1.061428343890419429e-01 1.052919927653600927e+06 1.052919927653600927e+06
1.065318627021598769e-01 1.069019623692591907e+06 1.063723193497188855e+06
1.069223168583815081e-01 1.047657076756348484e+06 1.047456248334300239e+06
1.073142020836207189e-01 1.050720901284250431e+06 1.047132000392958988e+06
1.077075236229454586e-01 1.035194855311161955e+06 1.033606056247305474e+06
1.081022867406474658e-01 1.033060253657458234e+06 1.030847177311141859e+06
1.084984967203128231e-01 1.019352404475140618e+06 1.019352404475140618e+06
1.088961588648928447e-01 1.020505230618329952e+06 1.018572019707610249e+06
1.092952784967745200e-01 1.003084644134986913e+06 1.003084644134986913e+06
1.096958609578525118e-01 9.800157161770716775e+05 9.793904419746171916e+05
1.100979116096001270e-01 9.754972566375850001e+05 9.749658866100221639e+05
1.105014358331413565e-01 9.654831679242780665e+05 9.623452688900281209e+05
1.109064390293224012e-01 9.430863573504867963e+05 9.430863573504867963e+05
1.113129266187846689e-01 9.330237877817600965e+05 9.330237877817600965e+05
1.117209040420368837e-01 9.162407669568973361e+05 9.162407669568973361e+05
1.121303767595280554e-01 8.820125637760440586e+05 8.820125637760440586e+05
1.125413502517202124e-01 8.702703844488291070e+05 8.702703844488291070e+05
1.129538300191623573e-01 8.791076207352096681e+05 8.786673092933769803e+05
1.133678215825636715e-01 8.666355226149387890e+05 8.666355226149387890e+05
1.137833304828675951e-01 8.393094845011330908e+05 8.347095878276015865e+05
1.142003622813255875e-01 8.234359986742617330e+05 8.225760468029791955e+05
1.146189225595722061e-01 8.135163810690259561e+05 8.114927812161821639e+05
1.150390169196993523e-01 8.183120842089396901e+05 8.183120842089396901e+05
1.154606509843315171e-01 8.074621945755248889e+05 8.038718300972111756e+05
1.158838303967005129e-01 7.919042781326110708e+05 7.882226951891505159e+05
1.163085608207217458e-01 8.117512602129420266e+05 8.102453616155616473e+05
1.167348479410695722e-01 7.953878362946802517e+05 7.919760170426750556e+05
1.171626974632535706e-01 8.004273717966960976e+05 7.990987814405099489e+05
1.175921151136944398e-01 7.886501844162178459e+05 7.886501844162178459e+05
1.180231066398013950e-01 7.865026819922211580e+05 7.865026819922211580e+05
1.184556778100485791e-01 7.796674110782208154e+05 7.767804704777842853e+05
1.188898344140525143e-01 7.772756797948101303e+05 7.756032651691290084e+05
1.193255822626491242e-01 7.695048927774175536e+05 7.643111957906899042e+05
1.197629271879721985e-01 7.508983267604560824e+05 7.508983267604560824e+05
1.202018750435309979e-01 7.423154321497363271e+05 7.389436806065557757e+05
1.206424317042888716e-01 7.387427034562715562e+05 7.352253506736120908e+05
1.210846030667413059e-01 7.247913768968372606e+05 7.235601265334755881e+05
1.215283950489956660e-01 7.103515570245099952e+05 7.103322898000985151e+05
1.219738135908498972e-01 7.037383272609004052e+05 6.983637878587247105e+05
1.224208646538722245e-01 6.827284514935975894e+05 6.827284514935975894e+05
1.228695542214804926e-01 6.619071573748526862e+05 6.619071573748526862e+05
1.233198882990230033e-01 6.685905916236412013e+05 6.685905916236412013e+05
1.237718729138583412e-01 6.640149324963121908e+05 6.610427794418638805e+05
1.242255141154362114e-01 6.446967454053867841e+05 6.446967454053867841e+05
1.246808179753785550e-01 6.350683788270677906e+05 6.350683788270677906e+05
1.251377905875602214e-01 6.201788264465699904e+05 6.195622505442682886e+05
1.255964380681913739e-01 6.263660564124578377e+05 6.263660564124578377e+05
1.260567665558988415e-01 6.242224320822235895e+05 6.241583241140471073e+05
1.265187822118084282e-01 6.095664409627934219e+05 6.095664409627934219e+05
1.269824912196270417e-01 6.219378077661423013e+05 6.219378077661423013e+05
1.274478997857260154e-01 6.203032112432495924e+05 6.203032112432495924e+05
1.279150141392238482e-01 6.173311362929312745e+05 6.162368117291603703e+05
1.283838405320697484e-01 6.151008765396022936e+05 6.145325909941882128e+05
1.288543852391267619e-01 6.113820309344987618e+05 6.113820309344987618e+05
1.293266545582566207e-01 6.107191524555202341e+05 6.077794909553026082e+05
1.298006548104034541e-01 6.029581065039910609e+05 6.029581065039910609e+05
1.302763923396786649e-01 6.022226725490483223e+05 6.022226725490483223e+05
1.307538735134453067e-01 5.889202957297648536e+05 5.878605306969716912e+05
1.312331047224040703e-01 5.777444859044505283e+05 5.723015255336413393e+05
1.317140923806784103e-01 5.762590024478730047e+05 5.751689054866087390e+05
1.321968429259005318e-01 5.665523905537729152e+05 5.665523905537729152e+05
1.326813628192970440e-01 5.501770255668346072e+05 5.501770255668346072e+05
1.331676585457762241e-01 5.473291025480729295e+05 5.466516450832061237e+05
1.336557366140144198e-01 5.342462132248640992e+05 5.342462132248640992e+05
1.341456035565432303e-01 5.131559964412593981e+05 5.129046495070188539e+05
1.346372659298364916e-01 5.141893022960723029e+05 5.116382152567757876e+05
1.351307303143988725e-01 5.131792238807596732e+05 5.131792238807596732e+05
1.356260033148533606e-01 5.016189223978728987e+05 4.983816834995401441e+05
1.361230915600299962e-01 4.910150378474277677e+05 4.910150378474277677e+05
1.366220017030538580e-01 4.804784282009867020e+05 4.770962177700556349e+05
1.371227404214352408e-01 4.836785575092173531e+05 4.784057715486744419e+05
1.376253144171581955e-01 4.850548010038774810e+05 4.835513407591175637e+05
1.381297304167706519e-01 4.775000196563309291e+05 4.772010999350448838e+05
1.386359951714738747e-01 4.790237310415332322e+05 4.782272593775676214e+05
1.391441154572136130e-01 4.892860060880552046e+05 4.892860060880552046e+05
1.396540980747702776e-01 4.803014650281501235e+05 4.803014650281501235e+05
1.401659498498502576e-01 4.869581029797028750e+05 4.840872279908125638e+05
1.406796776331766252e-01 4.821792364788640989e+05 4.821792364788640989e+05
1.411952883005818116e-01 4.842063848274133052e+05 4.842063848274133052e+05
1.417127887530988950e-01 4.770235395065334160e+05 4.770235395065334160e+05
1.422321859170543323e-01 4.796399482517684228e+05 4.796399482517684228e+05
1.427534867441605237e-01 4.718793294422308682e+05 4.701886353584637400e+05
1.432766982116085719e-01 4.618977713911720784e+05 4.618977713911720784e+05
1.438018273221623178e-01 4.593393353906965931e+05 4.593393353906965931e+05
1.443288811042515718e-01 4.519943275034034741e+05 4.519943275034034741e+05
1.448578666120664826e-01 4.404682849178766483e+05 4.404682849178766483e+05
1.453887909256513788e-01 4.364366899054922396e+05 4.340217910293612513e+05
1.459216611510003037e-01 4.280906935243359767e+05 4.280906935243359767e+05
1.464564844201516891e-01 4.133858434123799088e+05 4.117331364047043025e+05
1.469932678912840018e-01 4.078720116627335083e+05 4.067181152898229193e+05
1.475320187488109724e-01 4.078816045789558557e+05 4.078816045789558557e+05
1.480727442034786845e-01 4.010156584838837152e+05 3.970641250509984675e+05
1.486154514924614700e-01 3.904034088805094943e+05 3.904034088805094943e+05
1.491601478794589986e-01 3.864356119321207516e+05 3.864356119321207516e+05
1.497068406547930608e-01 3.836874306851385045e+05 3.832221234687741962e+05
1.502555371355058789e-01 3.858466099226956721e+05 3.800842490539326100e+05
1.508062446654575284e-01 3.837334397218573140e+05 3.837334397218573140e+05
1.513589706154244985e-01 3.791128802420459106e+05 3.791128802420459106e+05
1.519137223831977801e-01 3.911588076488150982e+05 3.893050754104945227e+05
1.524705073936827027e-01 3.842743645768432762e+05 3.828320042646533693e+05
1.530293330989978273e-01 3.925509591620416613e+05 3.925509591620416613e+05
1.535902069785748392e-01 3.885627150606497307e+05 3.885627150606497307e+05
1.541531365392581898e-01 3.903203952189089614e+05 3.862509327359653544e+05
1.547181293154064330e-01 3.879640313177424250e+05 3.869155619565601228e+05
1.552851928689923944e-01 3.882063560741330148e+05 3.849101117376652546e+05
1.558543347897047848e-01 3.843604839596929378e+05 3.791582501189078903e+05
1.564255626950490641e-01 3.770668277099459665e+05 3.755340572538861306e+05
1.569988842304504417e-01 3.728648723121423391e+05 3.728648723121423391e+05
1.575743070693554904e-01 3.692943608180926531e+05 3.688403336744160624e+05
1.581518389133352021e-01 3.627352386188468081e+05 3.586825803384391475e+05
1.587314874921874341e-01 3.558864207581902738e+05 3.558864207581902738e+05
1.593132605640412980e-01 3.517107079649100779e+05 3.469492940006402787e+05
1.598971659154603542e-01 3.436282903886464192e+05 3.436282903886464192e+05
1.604832113615471956e-01 3.343174730612615822e+05 3.343174730612615822e+05
1.610714047460473641e-01 3.342091626400583773e+05 3.342091626400583773e+05
1.616617539414553495e-01 3.297882680146108032e+05 3.297882680146108032e+05
1.622542668491191720e-01 3.217820734915951616e+05 3.211967939298598794e+05
1.628489513993464921e-01 3.203056324920024490e+05 3.203056324920024490e+05
1.634458155515108035e-01 3.134318283273897250e+05 3.107351496655482333e+05
1.640448672941572650e-01 3.159568617420152877e+05 3.159568617420152877e+05
1.646461146451107249e-01 3.164002745451233350e+05 3.164002745451233350e+05
1.652495656515822753e-01 3.123198194658131688e+05 3.102558220450940426e+05
1.658552283902773594e-01 3.199473659750556690e+05 3.167315847435120377e+05
1.664631109675031306e-01 3.199890037498783204e+05 3.199890037498783204e+05
1.670732215192780590e-01 3.226473543414684245e+05 3.177285116987059009e+05
1.676855682114400392e-01 3.229796659430290456e+05 3.229796659430290456e+05
1.683001592397560531e-01 3.238395297898623976e+05 3.222818483914077515e+05
1.689170028300312487e-01 3.249267253874260932e+05 3.249267253874260932e+05
1.695361072382200185e-01 3.220873147815306438e+05 3.220873147815306438e+05
1.701574807505357723e-01 3.216509593526588869e+05 3.184783126329159713e+05
1.707811316835622095e-01 3.168513275407426991e+05 3.168513275407426991e+05
1.714070683843640086e-01 3.123859161708919564e+05 3.123859161708919564e+05
1.720352992305995143e-01 3.111125181509972317e+05 3.089451239554913482e+05
1.726658326306321212e-01 3.067867357359389425e+05 3.067867357359389425e+05
1.732986770236432938e-01 2.989573922749336343e+05 2.989573922749336343e+05
1.739338408797447000e-01 2.973636797279454186e+05 2.973636797279454186e+05
1.745713327000927573e-01 2.921416985796440858e+05 2.921416985796440858e+05
1.752111610170015432e-01 2.834053624424035661e+05 2.826298188216052949e+05
1.758533343940574534e-01 2.828533400154847186e+05 2.828533400154847186e+05
1.764978614262331658e-01 2.801061995655262144e+05 2.786320490961663309e+05
1.771447507400035482e-01 2.751747289388136123e+05 2.711109132580750738e+05
1.777940109934606217e-01 2.715565343821113347e+05 2.715565343821113347e+05
1.784456508764296623e-01 2.666974179836695548e+05 2.666594747202381259e+05
1.790996791105848585e-01 2.682937118482960504e+05 2.663451098123074626e+05
1.797561044495670224e-01 2.688355102314991527e+05 2.688355102314991527e+05
1.804149356791001912e-01 2.676094607122454909e+05 2.648389255127809593e+05
1.810761816171094496e-01 2.698892441472083447e+05 2.655435741054419195e+05
1.817398511138382244e-01 2.749733599124691682e+05 2.745663919740464771e+05
1.824059530519679395e-01 2.730871777479595621e+05 2.730871777479595621e+05
1.830744963467360598e-01 2.771110955750400317e+05 2.732783093193845125e+05
1.837454899460558566e-01 2.768680574836404412e+05 2.768680574836404412e+05
1.844189428306353407e-01 2.785555900414727512e+05 2.785555900414727512e+05
1.850948640140986923e-01 2.754756896532617975e+05 2.754756896532617975e+05
1.857732625431060824e-01 2.769246777350110933e+05 2.693516359818549827e+05
1.864541474974749091e-01 2.740799637307686498e+05 2.740799637307686498e+05
1.871375279903016164e-01 2.703808899280123878e+05 2.703808899280123878e+05
1.878234131680828201e-01 2.689351119997333735e+05 2.689351119997333735e+05
1.885118122108389027e-01 2.649539863415401778e+05 2.634961496314223041e+05
1.892027343322361110e-01 2.600809757146529446e+05 2.600809757146529446e+05
1.898961887797102344e-01 2.583804419861894858e+05 2.572975329436823376e+05
1.905921848345897007e-01 2.543938435006715008e+05 2.529526233370329719e+05
1.912907318122208100e-01 2.488997529917683278e+05 2.462007447917901154e+05
1.919918390620917181e-01 2.466652814730225364e+05 2.466652814730225364e+05
1.926955159679580032e-01 2.450538390530176111e+05 2.432603752678099554e+05
1.934017719479673714e-01 2.419721015578852675e+05 2.419721015578852675e+05
1.941106164547869994e-01 2.377395523926747264e+05 2.373183827833865653e+05
1.948220589757292120e-01 2.362342662868730840e+05 2.346674057417054137e+05
1.955361090328787688e-01 2.355963546459355857e+05 2.276999871490898659e+05
1.962527761832197348e-01 2.358759768007064995e+05 2.352589877202082134e+05
1.969720700187643503e-01 2.361868758921370318e+05 2.316712115869472036e+05
1.976940001666807611e-01 2.355569802733965917e+05 2.355569802733965917e+05
1.984185762894222493e-01 2.411937157080740726e+05 2.411937157080740726e+05
1.991458080848556855e-01 2.393486870655745442e+05 2.393486870655745442e+05
1.998757052863926464e-01 2.446122930910365249e+05 2.446122930910365249e+05
2.006082776631187281e-01 2.435011018598892551e+05 2.396836307157203846e+05
2.013435350199248852e-01 2.447749326622688095e+05 2.447749326622688095e+05
2.020814871976377158e-01 2.439152864336553903e+05 2.365556362278018205e+05
2.028221440731524106e-01 2.442980534386916261e+05 2.430641818057438941e+05
2.035655155595642030e-01 2.422850183984233881e+05 2.405242475074996182e+05
2.043116116063013743e-01 2.396736569096622115e+05 2.378446614859591355e+05
2.050604421992576754e-01 2.376286977437778842e+05 2.358005573455674166e+05
2.058120173609271075e-01 2.352997811452836904e+05 2.352997811452836904e+05
2.065663471505373439e-01 2.328077756095002114e+05 2.328077756095002114e+05
2.073234416641847877e-01 2.301751669457026001e+05 2.240884172623988707e+05
2.080833110349687154e-01 2.277309663293652993e+05 2.277309663293652993e+05
2.088459654331283333e-01 2.251034127617114282e+05 2.205480879106574575e+05
2.096114150661779196e-01 2.216941890777983936e+05 2.169607553847423987e+05
2.103796701790438262e-01 2.205081827711642836e+05 2.194334770237384946e+05
2.111507410542016183e-01 2.181756386430428829e+05 2.181756386430428829e+05
2.119246380118129103e-01 2.150671699542702700e+05 2.070961209172694071e+05
2.127013714098648645e-01 2.149261396613832621e+05 2.087245486151131918e+05
2.134809516443078314e-01 2.118868827165361436e+05 2.118868827165361436e+05
2.142633891491950715e-01 2.124587272872245230e+05 2.121928159988090629e+05
2.150486943968213938e-01 2.132510423256671347e+05 2.124407806072578533e+05
2.158368778978646541e-01 2.127818291626228893e+05 2.127818291626228893e+05
2.166279502015256708e-01 2.164940967319794290e+05 2.164940967319794290e+05
2.174219218956697508e-01 2.171502957987034169e+05 2.162102092486012261e+05
2.182188036069674930e-01 2.197242625889717601e+05 2.195631407080364297e+05
2.190186060010384517e-01 2.201834570579579740e+05 2.201834570579579740e+05
2.198213397825929394e-01 2.210835946754723846e+05 2.194118074168276798e+05
2.206270156955757455e-01 2.216866242455629399e+05 2.216866242455629399e+05
2.214356445233089943e-01 2.205794742467336473e+05 2.134960803935623262e+05
2.222472370886379167e-01 2.197589790816172317e+05 2.179682562576365599e+05
2.230618042540747914e-01 2.178930927798935445e+05 2.178930927798935445e+05
2.238793569219446611e-01 2.160107518621248601e+05 2.160107518621248601e+05
2.246999060345304944e-01 2.151475647146332776e+05 2.095890240070207219e+05
2.255234625742209287e-01 2.134990150977541634e+05 2.125045672982237011e+05
2.263500375636563200e-01 2.101897982285359467e+05 2.082240939639821590e+05
2.271796420658768467e-01 2.092629315864181553e+05 2.085131405421880190e+05
2.280122871844695309e-01 2.074440093577579537e+05 2.074440093577579537e+05
2.288479840637182572e-01 2.043566999096037180e+05 2.043566999096037180e+05
2.296867438887520985e-01 2.038863110089295078e+05 2.038863110089295078e+05
2.305285778856954182e-01 2.022733517436441034e+05 2.022733517436441034e+05
2.313734973218171398e-01 2.003072720504192112e+05 1.994566000167817983e+05
2.322215135056830415e-01 1.988680934929479263e+05 1.972859172265098314e+05
2.330726377873061084e-01 1.965552360327370116e+05 1.965552360327370116e+05
2.339268815582990213e-01 1.969850052752580086e+05 1.964219033067355049e+05
2.347842562520255083e-01 1.972710405953504960e+05 1.967536628369619430e+05
