# Q I_noisy Sigma_stat Sigma_total
5.778213838254697352e-04 5.237065963995651109e+05 1.170192544179365314e+03 1.170192544179365314e+03
5.799391799021153589e-04 5.194768822836269392e+05 1.160842919645870097e+03 1.160842919645870097e+03
5.820647379971761494e-04 5.142112139681513072e+05 1.150357779006920509e+03 1.150357779006920509e+03
5.841980865595342454e-04 5.102734160710973083e+05 1.141379908596191399e+03 1.141379908596191399e+03
5.863392541423411352e-04 5.068701912592385779e+05 1.133022367715348764e+03 1.133022367715348764e+03
5.884882694033974522e-04 5.022455580842914642e+05 1.123322029944624774e+03 1.123322029944624774e+03
5.906451611055407941e-04 4.990735369920923840e+05 1.115268315911231866e+03 1.115268315911231866e+03
5.928099581170277960e-04 4.947782887776299613e+05 1.105981917549864193e+03 1.105981917549864193e+03
5.949826894119215155e-04 4.916727920646794955e+05 1.098047566466231956e+03 1.098047566466231956e+03
5.971633840704792520e-04 4.849782464711593930e+05 1.086123686122077515e+03 1.086123686122077515e+03
5.993520712795398237e-04 4.825559257501475513e+05 1.079000878237894540e+03 1.079000878237894540e+03
6.015487803329180004e-04 4.812276872787870816e+05 1.073118817650694155e+03 1.073118817650694155e+03
6.037535406317934067e-04 4.737063790659806109e+05 1.060342995712996753e+03 1.060342995712996753e+03
6.059663816851060389e-04 4.702357010225165868e+05 1.052115715608466189e+03 1.052115715608466189e+03
6.081873331099483127e-04 4.654852830428793095e+05 1.042479052670410056e+03 1.042479052670410056e+03
6.104164246319653507e-04 4.614529724045275361e+05 1.033668841873834481e+03 1.033668841873834481e+03
6.126536860857500653e-04 4.586383921067395713e+05 1.026244705670984331e+03 1.026244705670984331e+03
6.148991474152442054e-04 4.559506135086900322e+05 1.018983917278417948e+03 1.018983917278417948e+03
6.171528386741362586e-04 4.545249135268225218e+05 1.013152086065068602e+03 1.013152086065068602e+03
6.194147900262675930e-04 4.471119389278021408e+05 1.000658664129685235e+03 1.000658664129685235e+03
6.216850317460337208e-04 4.449346205795351998e+05 9.940371377849339751e+02 9.940371377849339751e+02
6.239635942187904405e-04 4.407629738972240593e+05 9.852090495547066666e+02 9.852090495547066666e+02
6.262505079412583522e-04 4.366672642235170351e+05 9.764884843342802014e+02 9.764884843342802014e+02
6.285458035219348549e-04 4.342419874209170230e+05 9.696573973851902792e+02 9.696573973851902792e+02
6.308495116815008305e-04 4.291687171952812932e+05 9.598904280761281598e+02 9.598904280761281598e+02
6.331616632532329663e-04 4.267111637905685348e+05 9.530692886041704242e+02 9.530692886041704242e+02
6.354822891834169436e-04 4.225358676050992217e+05 9.443515845001654725e+02 9.443515845001654725e+02
6.378114205317585682e-04 4.186205155576449470e+05 9.359469435061356535e+02 9.359469435061356535e+02
6.401490884718041147e-04 4.148823470099810511e+05 9.277631175859739869e+02 9.277631175859739869e+02
6.424953242913551427e-04 4.119570920985823614e+05 9.205107309767233801e+02 9.205107309767233801e+02
6.448501593928853727e-04 4.093002575313688722e+05 9.135802319727149552e+02 9.135802319727149552e+02
6.472136252939651507e-04 4.038466028017795179e+05 9.035481459848285795e+02 9.035481459848285795e+02
6.495857536276800591e-04 4.002242385338181630e+05 8.955848599566094208e+02 8.955848599566094208e+02
6.519665761430557070e-04 3.967495568316282588e+05 8.878095379594971064e+02 8.878095379594971064e+02
6.543561247054829541e-04 3.933148795241458574e+05 8.801016995567489403e+02 8.801016995567489403e+02
6.567544312971415089e-04 3.904370002643531188e+05 8.730393083365680695e+02 8.730393083365680695e+02
6.591615280174326335e-04 3.859403296800442622e+05 8.641887072599236035e+02 8.641887072599236035e+02
6.615774470834059938e-04 3.842180650074272417e+05 8.584640815321204173e+02 8.584640815321204173e+02
6.640022208301894378e-04 3.813155346563053317e+05 8.514413923873322574e+02 8.514413923873322574e+02
6.664358817114254948e-04 3.775655170266723726e+05 8.434949305762896756e+02 8.434949305762896756e+02
6.688784622997034305e-04 3.727667761048857355e+05 8.343979885792458617e+02 8.343979885792458617e+02
6.713299952869950958e-04 3.712739669441384031e+05 8.290195248851194947e+02 8.290195248851194947e+02
6.737905134850941374e-04 3.672298080050979625e+05 8.208122987947226648e+02 8.208122987947226648e+02
6.762600498260516301e-04 3.639881873407494859e+05 8.135241290920698702e+02 8.135241290920698702e+02
6.787386373626215757e-04 3.608705804062157986e+05 8.063970876467537892e+02 8.063970876467537892e+02
6.812263092687006550e-04 3.573294932501017465e+05 7.988193470632080562e+02 7.988193470632080562e+02
6.837230988397705825e-04 3.543714161086152890e+05 7.919156543986457564e+02 7.919156543986457564e+02
6.862290394933477254e-04 3.501836141152650234e+05 7.836595836914181064e+02 7.836595836914181064e+02
6.887441647694276256e-04 3.480827042916335631e+05 7.777593165282760310e+02 7.777593165282760310e+02
6.912685083309346194e-04 3.442878764603220043e+05 7.699877805572459692e+02 7.699877805572459692e+02
6.938021039641729731e-04 3.412976363782315748e+05 7.631380061389218099e+02 7.631380061389218099e+02
6.963449855792763939e-04 3.376636485048012692e+05 7.555906542391584253e+02 7.555906542391584253e+02
6.988971872106661048e-04 3.354311915757937822e+05 7.496328883183253993e+02 7.496328883183253993e+02
7.014587430175042585e-04 3.323065184189020074e+05 7.426998424358151851e+02 7.426998424358151851e+02
7.040296872841490848e-04 3.301466415510222432e+05 7.368665498041823412e+02 7.368665498041823412e+02
7.066100544206176289e-04 3.259027370602680021e+05 7.287279214929576483e+02 7.287279214929576483e+02
7.091998789630438258e-04 3.239610394611370866e+05 7.231831724860226132e+02 7.231831724860226132e+02
7.117991955741416726e-04 3.191307261675077607e+05 7.144325849375263715e+02 7.144325849375263715e+02
7.144080390436685071e-04 3.169036906669198070e+05 7.086146515873980434e+02 7.086146515873980434e+02
7.170264442888917575e-04 3.131520414997948101e+05 7.011132119794896198e+02 7.011132119794896198e+02
7.196544463550535228e-04 3.110817739656557678e+05 6.955147978035948881e+02 6.955147978035948881e+02
7.222920804158435015e-04 3.075161830993051990e+05 6.882657523940195006e+02 6.882657523940195006e+02
7.249393817738682350e-04 3.051543712290120893e+05 6.823851559738784545e+02 6.823851559738784545e+02
7.275963858611207832e-04 3.035352476828623912e+05 6.773551891127727913e+02 6.773551891127727913e+02
7.302631282394596171e-04 2.997528597920514294e+05 6.699312150478631338e+02 6.699312150478631338e+02
7.329396446010818730e-04 2.964538085343430866e+05 6.630682625614209655e+02 6.630682625614209655e+02
7.356259707690012686e-04 2.934385862859112094e+05 6.565443133422191977e+02 6.565443133422191977e+02
7.383221426975289468e-04 2.894208430877868086e+05 6.489191326258930985e+02 6.489191326258930985e+02
7.410281964727510667e-04 2.876132004411147791e+05 6.437909473707526331e+02 6.437909473707526331e+02
7.437441683130168032e-04 2.846518454863599618e+05 6.373922553920552900e+02 6.373922553920552900e+02
7.464700945694204915e-04 2.825010966637777165e+05 6.319223496253580379e+02 6.319223496253580379e+02
7.492060117262861569e-04 2.793420167441874510e+05 6.253457348296775535e+02 6.253457348296775535e+02
7.519519564016601768e-04 2.783526469898642390e+05 6.212160980238710408e+02 6.212160980238710408e+02
7.547079653477985206e-04 2.749480337553077843e+05 6.144093974929566002e+02 6.144093974929566002e+02
7.574740754516590862e-04 2.713412242518371786e+05 6.073968059693892201e+02 6.073968059693892201e+02
7.602503237353965297e-04 2.698385826912826742e+05 6.027583974529821944e+02 6.027583974529821944e+02
7.630367473568547103e-04 2.659995128898624680e+05 5.955289257464160073e+02 5.955289257464160073e+02
7.658333836100683504e-04 2.634256554130890290e+05 5.897354474914270668e+02 5.897354474914270668e+02
7.686402699257598170e-04 2.622899062621314079e+05 5.855706650891089566e+02 5.855706650891089566e+02
7.714574438718383971e-04 2.590928610105522675e+05 5.791234355897888690e+02 5.791234355897888690e+02
7.742849431539069452e-04 2.564678024144742521e+05 5.733361241199951337e+02 5.733361241199951337e+02
7.771228056157641938e-04 2.531789646406709217e+05 5.668272587015360386e+02 5.668272587015360386e+02
7.799710692399112934e-04 2.521226503179631254e+05 5.628354711492011120e+02 5.628354711492011120e+02
7.828297721480617123e-04 2.488194557912842720e+05 5.563535727494089542e+02 5.563535727494089542e+02
7.856989526016478842e-04 2.468366669573142135e+05 5.513676881613612295e+02 5.513676881613612295e+02
7.885786490023377225e-04 2.438542051640980062e+05 5.452854851648660315e+02 5.452854851648660315e+02
7.914688998925473390e-04 2.405976825688511017e+05 5.389164594742484269e+02 5.389164594742484269e+02
7.943697439559530048e-04 2.386654064740056929e+05 5.340500469173824740e+02 5.340500469173824740e+02
7.972812200180151446e-04 2.364980782411147084e+05 5.289408366409915061e+02 5.289408366409915061e+02
8.002033670464936584e-04 2.345668593536015251e+05 5.241158125305601061e+02 5.241158125305601061e+02
8.031362241519708319e-04 2.325299694526171661e+05 5.191927574498391778e+02 5.191927574498391778e+02
8.060798305883757654e-04 2.307076466488722945e+05 5.145291099975505631e+02 5.145291099975505631e+02
8.090342257535058750e-04 2.265289319525474857e+05 5.072536330788174723e+02 5.072536330788174723e+02
8.119994491895596691e-04 2.249938763366636704e+05 5.029532526787209008e+02 5.029532526787209008e+02
8.149755405836633460e-04 2.223593093221354065e+05 4.974431401272886433e+02 4.974431401272886433e+02
8.179625397683994506e-04 2.205833876317235699e+05 4.929130026871346217e+02 4.929130026871346217e+02
8.209604867223449639e-04 2.190712503837295517e+05 4.886964909273330022e+02 4.886964909273330022e+02
8.239694215706029959e-04 2.159743337212895276e+05 4.827305873083238907e+02 4.827305873083238907e+02
8.269893845853410917e-04 2.130268605525634775e+05 4.769498465528102429e+02 4.769498465528102429e+02
8.300204161863296466e-04 2.116781476961478184e+05 4.729768541330889775e+02 4.729768541330889775e+02
8.330625569414841156e-04 2.092687754187474493e+05 4.678374638194874251e+02 4.678374638194874251e+02
8.361158475674042951e-04 2.068120688305006188e+05 4.626645051218234244e+02 4.626645051218234244e+02
8.391803289299248816e-04 2.053077058013972419e+05 4.585755401617370239e+02 4.585755401617370239e+02
8.422560420446593065e-04 2.026688836752355273e+05 4.532380591205791802e+02 4.532380591205791802e+02
8.453430280775465003e-04 2.009403937416649715e+05 4.489371880489322280e+02 4.489371880489322280e+02
8.484413283454067620e-04 1.979127810681953270e+05 4.432028584304833885e+02 4.432028584304833885e+02
8.515509843164916675e-04 1.960304233559257118e+05 4.387686544663106929e+02 4.387686544663106929e+02
8.546720376110395053e-04 1.943941199365260254e+05 4.346284872019414820e+02 4.346284872019414820e+02
8.578045300018336417e-04 1.924022599008246325e+05 4.301094932577755117e+02 4.301094932577755117e+02
8.609485034147576314e-04 1.896497230233479931e+05 4.247583393766647646e+02 4.247583393766647646e+02
8.641039999293620389e-04 1.886752045339409960e+05 4.214146531970410479e+02 4.214146531970410479e+02
8.672710617794249710e-04 1.859082579880990670e+05 4.160854361201261327e+02 4.160854361201261327e+02
8.704497313535143437e-04 1.837721520989928395e+05 4.114798074111869255e+02 4.114798074111869255e+02
8.736400511955609918e-04 1.823914792280966940e+05 4.077378243532992883e+02 4.077378243532992883e+02
8.768420640054239721e-04 1.798677739907778450e+05 4.027355891661759983e+02 4.027355891661759983e+02
8.800558126394636719e-04 1.781131690164376050e+05 3.986121180301461209e+02 3.986121180301461209e+02
8.832813401111156782e-04 1.763746189488470554e+05 3.945247319629872891e+02 3.945247319629872891e+02
8.865186895914632355e-04 1.739710488085836987e+05 3.897112519092916614e+02 3.897112519092916614e+02
8.897679044098203305e-04 1.729995163329745119e+05 3.865180016794594167e+02 3.865180016794594167e+02
8.930290280543088125e-04 1.707874692243520694e+05 3.819554187351220662e+02 3.819554187351220662e+02
8.963021041724381164e-04 1.691024160294784524e+05 3.779997780499060696e+02 3.779997780499060696e+02
8.995871765716943096e-04 1.673226645347000449e+05 3.739560519297638166e+02 3.739560519297638166e+02
9.028842892201233931e-04 1.653111487944736436e+05 3.696709955387162267e+02 3.696709955387162267e+02
9.061934862469201313e-04 1.639785487747481093e+05 3.661622262192689163e+02 3.661622262192689163e+02
9.095148119430200269e-04 1.618409889469781192e+05 3.617717044026127269e+02 3.617717044026127269e+02
9.128483107616883674e-04 1.600145430517418717e+05 3.577461608449446544e+02 3.577461608449446544e+02
9.161940273191203311e-04 1.575173701439176220e+05 3.529872468941925376e+02 3.529872468941925376e+02
9.195520063950361062e-04 1.569380705782715522e+05 3.503911290639687763e+02 3.503911290639687763e+02
9.229222929332765507e-04 1.543254047687131970e+05 3.455385079797148933e+02 3.455385079797148933e+02
9.263049320424112136e-04 1.537383699509711878e+05 3.429669845836164086e+02 3.429669845836164086e+02
9.296999689963376815e-04 1.513053378136285464e+05 3.383501682562402948e+02 3.383501682562402948e+02
9.331074492348886236e-04 1.494259580561653711e+05 3.343682682246837317e+02 3.343682682246837317e+02
9.365274183644402457e-04 1.476407750987501640e+05 3.305084952230966451e+02 3.305084952230966451e+02
9.399599221585233470e-04 1.459939715653326712e+05 3.268203246394569987e+02 3.268203246394569987e+02
9.434050065584322076e-04 1.452084280458998110e+05 3.241114219306299447e+02 3.241114219306299447e+02
9.468627176738454027e-04 1.432054902066755458e+05 3.200588209287559494e+02 3.200588209287559494e+02
9.503331017834396781e-04 1.415433521343705652e+05 3.164032780819879349e+02 3.164032780819879349e+02
9.538162053355068613e-04 1.399411538070518000e+05 3.128311341642257162e+02 3.128311341642257162e+02
9.573120749485811804e-04 1.386524431492687727e+05 3.096255326917383854e+02 3.096255326917383854e+02
9.608207574120592115e-04 1.366996984862567042e+05 3.056942748392821159e+02 3.056942748392821159e+02
9.643422996868273060e-04 1.356589030932615860e+05 3.027979823531080115e+02 3.027979823531080115e+02
9.678767489058908617e-04 1.337936962928530993e+05 2.989969377953763683e+02 2.989969377953763683e+02
9.714241523750016425e-04 1.323049309922899993e+05 2.956322564608138919e+02 2.956322564608138919e+02
9.749845575732962646e-04 1.307982510692043434e+05 2.922634267617428918e+02 2.922634267617428918e+02
9.785580121539293706e-04 1.291597435361118987e+05 2.887630463201134035e+02 2.887630463201134035e+02
9.821445639447074546e-04 1.273388135838416201e+05 2.850741159807832901e+02 2.850741159807832901e+02
9.857442609487363470e-04 1.265616866775035887e+05 2.825678308628211539e+02 2.825678308628211539e+02
9.893571513450584009e-04 1.246501525345605478e+05 2.788091725436759702e+02 2.788091725436759702e+02
9.929832834892993263e-04 1.232178709202972968e+05 2.756014038176229519e+02 2.756014038176229519e+02
9.966227059143156763e-04 1.215438658758870151e+05 2.721384440046884947e+02 2.721384440046884947e+02
1.000275467330840381e-03 1.206902888219054585e+05 2.696082766199098728e+02 2.696082766199098728e+02
1.003941616628141941e-03 1.192075567227972788e+05 2.663897586614302213e+02 2.663897586614302213e+02
1.007621202874674085e-03 1.173542389188529341e+05 2.627716419260848397e+02 2.627716419260848397e+02
1.011314275318730407e-03 1.165044829194619961e+05 2.602907902698580642e+02 2.602907902698580642e+02
1.015020883389109634e-03 1.143759274844558822e+05 2.563941374294437878e+02 2.563941374294437878e+02
1.018741076695772654e-03 1.134958498130409862e+05 2.539095165918332384e+02 2.539095165918332384e+02
1.022474905030507780e-03 1.119068125025369809e+05 2.506457748368718228e+02 2.506457748368718228e+02
1.026222418367598622e-03 1.109682174383460369e+05 2.481244136217130460e+02 2.481244136217130460e+02
1.029983666864488050e-03 1.098878350735882123e+05 2.454584599069446256e+02 2.454584599069446256e+02
1.033758700862456035e-03 1.087174556950875558e+05 2.427061494929334629e+02 2.427061494929334629e+02
